sample_id,x,y,vx,vy,ax,ay
matlab_0000,0.5,0.69999999999999996,-6.0246322317891474,0,-8.4680533166083833,-0.94878341276023903
matlab_0001,0.4329905386247499,0.6999422152294148,-6.1171716076877862,-0.010468977845639771,-8.2992328557860926,-0.94790139932139006
matlab_0002,0.36497005790227055,0.69976896835660263,-6.207819620248836,-0.020918490316057969,-8.1253476237488904,-0.94525675055115421
matlab_0003,0.2959597411548418,0.69948058152886894,-6.2965206862477014,-0.031329102743293646,-7.9464563809147251,-0.94085363804464528
matlab_0004,0.22598138151754021,0.69907759109378631,-6.3832199007104302,-0.041681441806762087,-7.7626232597639202,-0.93469900432644337
matlab_0005,0.1550573741256156,0.69856074675353419,-6.4678630959859778,-0.051956226039337472,-7.5739177228542163,-0.92680254769215686
matlab_0006,0.083210707652607407,0.6979310103836216,-6.5503969002971791,-0.062134296133068201,-7.3804145103668244,-0.917176701071309
matlab_0007,0.010464955205595317,0.69718955451848608,-6.6307687956556496,-0.07219664497896594,-7.182193577333166,-0.90583660499548202
matlab_0008,-0.063155735414730518,0.69633776050730489,-6.7089271750276973,-0.082124447376384579,-6.9793400207312377,-0.89280007477881718
matlab_0009,-0.13762665208033864,0.69537721634399041,-6.7848213986407266,-0.091899089348792984,-6.7719439966794299,-0.87808756204010763
matlab_0010,-0.21292252931838229,0.69430971417608589,-6.8584018493221848,-0.10150219700430796,-6.5601006279920542,-0.86172211071732541
matlab_0011,-0.2890175598986815,0.69313724749788364,-6.9296199867663324,-0.11091566488111315,-6.3439099023966756,-0.8437293077457575
matlab_0012,-0.36588540701380889,0.69186200803381936,-6.9984284006275654,-0.12012168371991194,-6.1234765617461342,-0.82413722859035765
matlab_0013,-0.44349921703826611,0.69048638231869219,-7.0647808623428814,-0.12910276760773876,-5.89890998258966,-0.80297637784092046
matlab_0014,-0.52183163285220013,0.6890129479820537,-7.1286323755902385,-0.13784178043987305,-5.6703240484962638,-0.78027962509547955
matlab_0015,-0.60085480771413247,0.68744446974450568,-7.1899392252941032,-0.14632196164916333,-5.4378370145498387,-0.75608213637264221
matlab_0016,-0.68054041966616552,0.68578389513424476,-7.2486590250941729,-0.15452695115479864,-5.2015713644594994,-0.7304213013073646
matlab_0017,-0.76085968645427737,0.68403434993279966,-7.3047507631983049,-0.16244081348545647,-4.9616536607494055,-0.70333665639689968
matlab_0018,-0.8417833809454911,0.68219913335921412,-7.3581748465459746,-0.17004806103474501,-4.718214388510912,-0.67486980457418788
matlab_0019,-0.92328184702282678,0.6802817130025467,-7.4088931432138692,-0.17733367640998532,-4.4713877932150012,-0.64506433139502306
