matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0106,matlab_sweep_00,106,3.883620278283674,1,2.2302507440061685,eligible,pmks_positive_0106,matched,
matlab_0107,matlab_sweep_00,107,3.9010735708036171,1,2.2200706421725789,eligible,pmks_positive_0107,matched,
matlab_0108,matlab_sweep_00,108,3.9185268633235601,1,2.2099414593376001,eligible,pmks_positive_0108,matched,
matlab_0109,matlab_sweep_00,109,3.9359801558435028,1,2.1998745347023418,eligible,pmks_positive_0109,matched,
matlab_0110,matlab_sweep_00,110,3.9534334483634459,1,2.1898809021857946,eligible,pmks_positive_0110,matched,
matlab_0111,matlab_sweep_00,111,3.970886740883389,1,2.1799712896733672,eligible,pmks_positive_0111,matched,
matlab_0112,matlab_sweep_00,112,3.9883400334033325,1,2.1701561192957355,eligible,pmks_positive_0112,matched,
matlab_0113,matlab_sweep_00,113,4.0057933259232756,1,2.1604455086225065,eligible,pmks_positive_0113,matched,
matlab_0114,matlab_sweep_00,114,4.0232466184432187,1,2.1508492726579709,eligible,pmks_positive_0114,matched,
matlab_0115,matlab_sweep_00,115,4.0406999109631609,1,2.1413769265296438,eligible,pmks_positive_0115,matched,
matlab_0116,matlab_sweep_00,116,4.0581532034831049,1,2.1320376887644161,eligible,pmks_positive_0116,matched,
matlab_0117,matlab_sweep_00,117,4.075606496003048,1,2.1228404850516065,eligible,pmks_positive_0117,matched,
matlab_0118,matlab_sweep_00,118,4.0930597885229911,1,2.1137939523972133,eligible,pmks_positive_0118,matched,
matlab_0119,matlab_sweep_00,119,4.1105130810429342,1,2.1049064435789426,eligible,pmks_positive_0119,matched,
matlab_0120,matlab_sweep_00,120,4.1279663735628773,1,2.0961860318171679,eligible,pmks_positive_0120,matched,
matlab_0121,matlab_sweep_00,121,4.1454196660828195,1,2.08764051558276,eligible,pmks_positive_0121,matched,
matlab_0122,matlab_sweep_00,122,4.1628729586027635,1,2.0792774234687323,eligible,pmks_positive_0122,matched,
matlab_0123,matlab_sweep_00,123,4.1803262511227066,1,2.0711040190586827,eligible,pmks_positive_0123,matched,
matlab_0124,matlab_sweep_00,124,4.1977795436426497,1,2.0631273057312174,eligible,pmks_positive_0124,matched,
matlab_0125,matlab_sweep_00,125,4.2152328361625919,1,2.0553540313457588,eligible,pmks_positive_0125,matched,
matlab_0126,matlab_sweep_00,126,4.2326861286825359,1,2.0477906927613434,eligible,pmks_positive_0126,matched,
matlab_0127,matlab_sweep_00,127,4.250139421202479,1,2.0404435401462804,eligible,pmks_positive_0127,matched,
matlab_0128,matlab_sweep_00,128,4.2675927137224221,1,2.0333185810426171,eligible,pmks_positive_0128,matched,
matlab_0129,matlab_sweep_00,129,4.2850460062423643,1,2.026421584155552,eligible,pmks_positive_0129,matched,
matlab_0130,matlab_sweep_00,130,4.3024992987623083,1,2.0197580828438322,eligible,pmks_positive_0130,matched,
matlab_0131,matlab_sweep_00,131,4.3199525912822505,1,2.0133333782930825,eligible,pmks_positive_0131,matched,
matlab_0132,matlab_sweep_00,132,4.3374058838021945,1,2.0071525423596439,eligible,pmks_positive_0132,matched,
matlab_0133,matlab_sweep_00,133,4.3548591763221376,1,2.0012204200780692,eligible,pmks_positive_0133,matched,
matlab_0134,matlab_sweep_00,134,4.3723124688420807,1,1.9955416318306196,eligible,pmks_positive_0134,matched,
matlab_0135,matlab_sweep_00,135,4.3897657613620238,1,1.9901205751821474,eligible,pmks_positive_0135,matched,
matlab_0136,matlab_sweep_00,136,4.4072190538819669,1,1.9849614263884883,eligible,pmks_positive_0136,matched,
matlab_0137,matlab_sweep_00,137,4.42467234640191,1,1.980068141590803,eligible,pmks_positive_0137,matched,
matlab_0138,matlab_sweep_00,138,4.4421256389218531,1,1.9754444577123842,eligible,pmks_positive_0138,matched,
matlab_0139,matlab_sweep_00,139,4.4595789314417962,1,1.9710938930780144,eligible,pmks_positive_0139,matched,
matlab_0140,matlab_sweep_00,140,4.4770322239617393,1,1.9670197477791469,eligible,pmks_positive_0140,matched,
matlab_0141,matlab_sweep_00,141,4.4944855164816815,1,1.9632251038108333,eligible,pmks_positive_0141,matched,
matlab_0142,matlab_sweep_00,142,4.5119388090016255,1,1.9597128250085707,eligible,pmks_positive_0142,matched,
matlab_0143,matlab_sweep_00,143,4.5293921015215686,1,1.9564855568148078,eligible,pmks_positive_0143,matched,
matlab_0144,matlab_sweep_00,144,4.5468453940415117,1,1.953545725906044,eligible,pmks_positive_0144,matched,
matlab_0145,matlab_sweep_00,145,4.5642986865614548,1,1.9508955397118739,eligible,pmks_positive_0145,matched,
