sample_id,x,y,vx,vy,ax,ay
pmks_positive_0000,60.123264422197018,16.464394532972314,7.7556480484248853,218.98715271284354,-3556.3037900241161,-10767.999595434869
pmks_positive_0001,59.980773479696452,19.139258270995725,-17.332360863109333,121.37485944497058,-543.56487297127808,-3220.3895613156092
pmks_positive_0002,59.644090394667217,20.814527036582032,-21.926476150910709,84.176438051455946,-113.37282855593799,-1548.3442830823356
pmks_positive_0003,59.269442302850074,22.038156048162143,-22.742119620053519,64.411931798191958,-6.3217779292567284,-908.2475162800929
pmks_positive_0004,58.891439427731243,23.002325434835555,-22.532485044591624,52.147897435984341,25.253526463050513,-596.08962581596268
pmks_positive_0005,58.519951687702907,23.79786042532351,-22.022881629540336,43.800295538020755,33.807947865208106,-420.80225943276344
pmks_positive_0006,58.157679982161859,24.474988795109805,-21.4483187982147,37.753918117833102,34.389670539782934,-312.75993265726316
pmks_positive_0007,57.804898437536423,25.064401775976755,-20.891818724805603,33.172654882284299,32.132230275593514,-241.59796609139119
pmks_positive_0008,57.46102289440757,25.586204541300553,-20.382048282577301,29.580144412171869,28.975335260636804,-192.34053227481533
pmks_positive_0009,57.125193558403559,26.054263148995005,-19.926612314511111,26.685112559770644,25.689483700888182,-156.90454867184476
pmks_positive_0010,56.796504457535995,26.478527448044513,-19.524724466916865,24.299502266426867,22.579027835369732,-130.61462185956856
pmks_positive_0011,56.474093967642816,26.866365471727818,-19.172387070718155,22.296535787551349,19.752361448742541,-110.61382112673712
pmks_positive_0012,56.157177410760639,27.223374796260401,-18.864595602837078,20.587686954419201,17.233629097740216,-95.076674585189366
pmks_positive_0013,55.845054849495646,27.553899057288305,-18.596283574687202,19.109308727468189,15.011333745923196,-82.792736213170059
pmks_positive_0014,55.537108382957918,27.861369477455327,-18.362710962255232,17.814500833972637,13.06016042992311,-72.933889362674634
pmks_positive_0015,55.232795337074613,28.148538002336636,-18.159601225448597,16.667968724146419,11.350872830097382,-64.918239187263325
pmks_positive_0016,54.931640242168953,28.417640829003609,-17.98316492870897,15.642664466536173,9.8547154278393361,-58.327343691906201
pmks_positive_0017,54.633226885975731,28.670515831072525,-17.830074173679431,14.717528547583083,8.5452335977577771,-52.854164679369553
pmks_positive_0018,54.337190978365733,28.908688619387338,-17.697418113552338,13.875933617175093,7.3988758613536021,-48.269366758066418
pmks_positive_0019,54.043213609824868,29.133436759924138,-17.582653738178493,13.104588314756088,6.3950328625336939,-44.398928865149841
pmks_positive_0020,53.751015521695052,29.345838462374772,-17.483558350952055,12.392750072821919,5.5158313253954843,-41.108928653885556
pmks_positive_0021,53.46035213443681,29.546810023321882,-17.398186376462995,11.731649954995254,4.7458377704447567,-38.2949895371369
pmks_positive_0022,53.171009253278406,29.737134991152395,-17.324831310132925,11.114065843293369,4.0717458679041627,-35.874826872343895
pmks_positive_0023,52.882799365158043,29.917487146061497,-17.261992764965214,10.534001239592385,3.4820809086602322,-33.782895742436651
pmks_positive_0024,52.595558445165473,30.088448796785485,-17.208348199835296,9.9864404503541007,2.9669347335801688,-31.966489941107437
pmks_positive_0025,52.309143198926819,30.250525487601681,-17.162728783556862,9.467159810434465,2.5177345941397458,-30.382859701405234
pmks_positive_0026,52.023428676697613,30.40415792294845,-17.124098834690937,8.9725805611604805,2.1270447915282169,-28.997055424629142
pmks_positive_0027,51.738306203990383,30.54973171325782,-17.091538315158264,8.4996530633948559,1.7883979834577681,-27.780295977036339
pmks_positive_0028,51.453681581790434,30.68758539848643,-17.064227914002682,8.0457648438307565,1.496152426302326,-26.70872085450916
pmks_positive_0029,51.169473516618687,30.818017098257648,-17.041436320256636,7.6086669538297285,1.2453714430359211,-25.762426567898309
pmks_positive_0030,50.885612246881664,30.941290057930672,-17.022509343349419,7.1864145317657897,1.0317217163624592,-24.924715768202507
pmks_positive_0031,50.60203833718743,31.057637300367453,-17.006860592806166,6.7773184782347418,0.85138741848116239,-24.181507224390437
pmks_positive_0032,50.318701616715444,31.167265548169432,-16.993963475234455,6.3799058966471875,0.70099761372869795,-23.520868572424355
pmks_positive_0033,50.035560241424257,31.270358546826607,-16.983344305970451,5.9928874998436275,0.57756476617585795,-22.932643598299624
pmks_positive_0034,49.752579862973619,31.367079892798593,-16.974576365900447,5.615130591674597,0.47843253468857588,-22.408152915949785
pmks_positive_0035,49.469732889824918,31.457575450040622,-16.96727476168596,5.2456365394787472,0.40123133929045118,-21.93995207236658
pmks_positive_0036,49.186997828147852,31.541975422448122,-16.961091970707386,4.8835218862178733,0.34384043725467162,-21.521634917141863
pmks_positive_0037,48.904358691974728,31.620396137054612,-16.955713971239508,4.5280024290493017,0.30435546013329728,-21.147672898859806
pmks_positive_0038,48.621804473564893,31.692941582789516,-16.950856874333638,4.1783797282725015,0.28106053957490218,-20.81328306685463
pmks_positive_0039,48.33932866621943,31.759704741591722,-16.946263987161768,3.8340296170144486,0.27240429583470471,-20.51431915486603
pmks_positive_0040,48.056928832862624,31.82076874223511,-16.941703248642259,3.4943923651538316,0.27697908336129318,-20.247181339358345
pmks_positive_0041,47.774606214612902,31.876207862013477,-16.936964987407652,3.1589642163269627,0.2935029871124018,-20.008741197870648
pmks_positive_0042,47.492365374332884,31.926088397193233,-16.931859959909335,2.8272900685129905,0.32080414500502968,-19.796279113019988
pmks_positive_0043,47.210213870795258,31.970469419672327,-16.92621763295298,2.4989571097411054,0.35780703921782886,-19.607431927941935
pmks_positive_0044,46.928161959649181,32.009403434426098,-16.919884680435171,2.1735892532302672,0.40352045448005264,-19.440149097598592
pmks_positive_0045,46.646222317837015,32.042936949952804,-16.912723668691289,1.8508422425381021,0.45702684707970087,-19.292655926255009
pmks_positive_0046,46.364409788502797,32.071110971956841,-16.904611908812921,1.530399318414053,0.51747290579061389,-19.16342275607488
pmks_positive_0047,46.082741143766164,32.093961428849482,-16.895440457675338,1.2119673560720703,0.58406111662985138,-19.051139191522694
pmks_positive_0048,45.801234863015125,32.111519536244174,-16.885113252334602,0.89527339532472194,0.65604216840527552,-18.954692621511626
pmks_positive_0049,45.519910924604631,32.123812106425973,-16.873546364995924,0.58006149707828436,0.73270805627826796,-18.873150445566985
pmks_positive_0050,45.238790609042155,32.130861807743578,-16.860667367994633,0.26608986856255223,0.8133857567372319,-18.805745529109551
pmks_positive_0051,44.957896311901095,32.132687377972509,-16.84641480023155,-0.046871793265629312,0.89743135998144818,-18.751864512145421
