sample_id,position,velocity,acceleration
pmks_positive_0089,-6.7379139164356721,3.0910519463675215,-3.8514347353243572
pmks_positive_0090,-6.7888974490720262,3.0270288305157198,-3.8309676654406912
pmks_positive_0091,-6.8388168737406492,2.9633649565137965,-3.8083526973021264
pmks_positive_0092,-6.8876784686584323,2.9000947804893569,-3.7837504545751313
pmks_positive_0093,-6.9354890641292384,2.8372501046979992,-3.7573187011103366
pmks_positive_0094,-6.9822559987307624,2.7748601289072679,-3.729211902645051
pmks_positive_0095,-7.0279870764163945,2.71295150867914,-3.699580837210116
pmks_positive_0096,-7.0726905246403406,2.6515484197439418,-3.6685722536076608
pmks_positive_0097,-7.1163749536008831,2.5906726276728573,-3.6363285768927813
pmks_positive_0098,-7.1590493166836229,2.5303435620771619,-3.6029876594132126
pmks_positive_0099,-7.2007228721739072,2.4705783945892508,-3.5686825756369025
pmks_positive_0100,-7.2414051462954898,2.4113921199122941,-3.5335414587272993
pmks_positive_0101,-7.2811058976208365,2.3527976392613166,-3.4976873766082912
pmks_positive_0102,-7.3198350828876118,2.2948058455575069,-3.4612382450927428
pmks_positive_0103,-7.3576028242454861,2.2374257097791683,-3.4243067755272611
pmks_positive_0104,-7.3944193779479059,2.180664367915802,-3.3870004543276613
pmks_positive_0105,-7.4302951044945456,2.1245272080160107,-3.3494215517407766
pmks_positive_0106,-7.4652404402220842,2.0690179568643563,-3.3116671571645511
pmks_positive_0107,-7.4992658703335602,2.0141387658665995,-3.2738292383858205
pmks_positive_0108,-7.5323819033498882,1.9598902957663364,-3.2359947221493472
pmks_positive_0109,-7.564599046961245,1.9062717998585474,-3.1982455935488723
pmks_positive_0110,-7.5959277852507405,1.8532812054066128,-3.1606590118269082
pmks_positive_0111,-7.6263785572582972,1.800915193008656,-3.1233074402812582
pmks_positive_0112,-7.6559617368486554,1.7491692736964501,-3.0862587880993182
pmks_positive_0113,-7.6846876138442086,1.6980378635853264,-3.0495765620729292
pmks_positive_0114,-7.7125663763805292,1.6475143559265224,-3.0133200262840658
pmks_positive_0115,-7.7396080944402676,1.5975911904440727,-2.9775443679924285
pmks_positive_0116,-7.7658227045194295,1.5482599198666049,-2.9423008680978371
pmks_positive_0117,-7.7912199953786478,1.4995112735904028,-2.9076370746912223
pmks_positive_0118,-7.815809594831328,1.4513352184336608,-2.8735969783463853
pmks_positive_0119,-7.8396009575199717,1.4037210164632319,-2.8402211879391541
pmks_positive_0120,-7.862603353631874,1.3566572798942556,-2.8075471059099684
pmks_positive_0121,-7.8848258585055326,1.3101320230801596,-2.7756091020094664
pmks_positive_0122,-7.9062773430795295,1.2641327116254588,-2.7444386846835274
pmks_positive_0123,-7.9269664651362923,1.2186463086669814,-2.7140646693641255
pmks_positive_0124,-7.9469016612939871,1.1736593183804909,-2.6845133430348009
pmks_positive_0125,-7.9660911397008736,1.1291578267793752,-2.6558086245345183
pmks_positive_0126,-7.9845428733875856,1.0851275398802869,-2.627972220150979
pmks_positive_0127,-8.0022645942341111,1.0415538193174474,-2.6010237741343238
pmks_positive_0128,-8.0192637875097077,0.99842171549281278,-2.5749810138345164
pmks_positive_0129,-8.0355476869454012,0.95571599835374099,-2.5498598892310338
pmks_positive_0130,-8.051123270300339,0.91342118589313326,-2.5256747066817482
pmks_positive_0131,-8.0659972553848522,0.87152157046947765,-2.5024382567698091
pmks_positive_0132,-8.0801760965046761,0.83000124304584832,-2.4801619361727392
pmks_positive_0133,-8.0936659812925491,0.78884411544783872,-2.4588558635177695
pmks_positive_0134,-8.106472827894919,0.74803394074073515,-2.4385289892215658
pmks_positive_0135,-8.1186022824833195,0.70755433182596639,-2.419189199341667
pmks_positive_0136,-8.1300597170615418,0.66738877835627441,-2.4008434134912644
pmks_positive_0137,-8.140850227541371,0.62752066206794521,-2.3834976768890761
pmks_positive_0138,-8.1509786320613777,0.58793327062715472,-2.3671572466320852
pmks_positive_0139,-8.1604494695247389,0.54860981008588894,-2.3518266722913457
pmks_positive_0140,-8.1692669983337325,0.5095334160411521,-2.3375098709402304
pmks_positive_0141,-8.1774351953000579,0.47068716358930729,-2.3242101967306574
pmks_positive_0142,-8.1849577547116326,0.43205407616540936,-2.3119305051362891
pmks_positive_0143,-8.1918380875380343,0.39361713335544096,-2.300673211982863
pmks_positive_0144,-8.1980793207582057,0.3553592777673093,-2.2904403473847008
pmks_positive_0145,-8.2036842967953909,0.31726342104454425,-2.28123360470356
pmks_positive_0146,-8.2086555730457285,0.27931244910472042,-2.2730543846413744
pmks_positive_0147,-8.2129954214882748,0.24148922668281225,-2.2659038345723346
pmks_positive_0148,-8.2167058283654768,0.20377660125799535,-2.2597828832124498
pmks_positive_0149,-8.2197884939244918,0.16615740644085347,-2.2546922707162453
pmks_positive_0150,-8.2222448322110147,0.12861446489651387,-2.2506325742808788
pmks_positive_0151,-8.2240759709084372,0.091130590877990164,-2.2476042293277478
pmks_positive_0152,-8.2252827512165219,0.053688592442936042,-2.245607546320818
pmks_positive_0153,-8.2258657277648606,0.016271273426112308,-2.244642723269501
pmks_positive_0154,-8.2258251685576909,-0.021138564760821033,-2.2447098539521102
pmks_positive_0155,-8.225161054947753,-0.058558121431087906,-2.2458089318838166
pmks_positive_0156,-8.2238730816380894,-0.096004594955337419,-2.2479398500406749
pmks_positive_0157,-8.221960656711893,-0.13349518105421548,-2.2511023963389509
pmks_positive_0158,-8.2194229016916083,-0.17104707098014676,-2.2552962448565159
pmks_positive_0159,-8.2162586516297722,-0.20867744951714778,-2.2605209427708099
pmks_positive_0160,-8.2124664552352122,-0.24640349272699352,-2.2667758929757968
pmks_positive_0161,-8.2080445750393931,-0.28424236536932496,-2.2740603323285642
pmks_positive_0162,-8.2029909876090166,-0.32221121792236462,-2.2823733054649034
pmks_positive_0163,-8.1973033838121108,-0.3603271831298126,-2.2917136341124245
pmks_positive_0164,-8.19097916914615,-0.39860737199821228,-2.3020798818196457
pmks_positive_0165,-8.1840154641379783,-0.43706886916764576,-2.3134703140102753
pmks_positive_0166,-8.1764091048266891,-0.47572872757702223,-2.325882853263479
pmks_positive_0167,-8.1681566433418169,-0.51460396234352856,-2.3393150297138487
pmks_positive_0168,-8.1592543485906894,-0.5537115437739567,-2.3537639264588339
pmks_positive_0169,-8.1496982070700597,-0.59306838942375306,-2.3692261198569837
pmks_positive_0170,-8.1394839238186023,-0.63269135511762742,-2.3856976145976971
pmks_positive_0171,-8.1286069235283662,-0.67259722484359197,-2.4031737734223739
pmks_positive_0172,-8.1170623518346581,-0.71280269943027696,-2.4216492413782365
pmks_positive_0173,-8.104845076805395,-0.75332438391546241,-2.4411178644899763
