sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
matlab_0039,matlab_sweep_00,39,2.4166234124873078,1,0.65000000000000002,18.297640280712912,eligible
matlab_0040,matlab_sweep_00,40,2.4340767050072509,1,0.66666666666666674,24.140568254671081,eligible
matlab_0041,matlab_sweep_00,41,2.451529997527194,1,0.68333333333333335,49.522392348588063,eligible
matlab_0042,matlab_sweep_01,0,2.451529997527194,-1,0.70000000000000007,49.522392348588063,eligible
matlab_0043,matlab_sweep_01,1,2.4340767050072509,-1,0.71666666666666679,24.140568254671081,eligible
matlab_0044,matlab_sweep_01,2,2.4166234124873078,-1,0.73333333333333339,18.297640280712912,eligible
matlab_0045,matlab_sweep_01,3,2.3991701199673647,-1,0.75,15.388651900864586,eligible
matlab_0046,matlab_sweep_01,4,2.3817168274474216,-1,0.76666666666666672,13.578017022489323,eligible
matlab_0047,matlab_sweep_01,5,2.3642635349274785,-1,0.78333333333333344,12.318137034356885,eligible
matlab_0048,matlab_sweep_01,6,2.3468102424075354,-1,0.80000000000000016,11.380589315589242,eligible
matlab_0049,matlab_sweep_01,7,2.3293569498875923,-1,0.81666666666666676,10.65095146040945,eligible
matlab_0050,matlab_sweep_01,8,2.3119036573676492,-1,0.83333333333333337,10.064753944994145,eligible
matlab_0051,matlab_sweep_01,9,2.2944503648477061,-1,0.85000000000000009,9.582546329573864,eligible
matlab_0052,matlab_sweep_01,10,2.276997072327763,-1,0.86666666666666681,9.17865999011679,eligible
matlab_0053,matlab_sweep_01,11,2.25954377980782,-1,0.88333333333333341,8.8355809649158239,eligible
matlab_0054,matlab_sweep_01,12,2.2420904872878769,-1,0.90000000000000002,8.5408977134895725,eligible
matlab_0055,matlab_sweep_01,13,2.2246371947679338,-1,0.91666666666666674,8.2855380849992653,eligible
matlab_0056,matlab_sweep_01,14,2.2071839022479907,-1,0.93333333333333346,8.0626978014628143,eligible
matlab_0057,matlab_sweep_01,15,2.1897306097280476,-1,0.95000000000000018,7.8671612432982023,eligible
matlab_0058,matlab_sweep_01,16,2.1722773172081045,-1,0.96666666666666679,7.6948554005316847,eligible
matlab_0059,matlab_sweep_01,17,2.1548240246881614,-1,0.9833333333333335,7.5425479682962662,eligible
matlab_0060,matlab_sweep_01,18,2.1373707321682183,-1,1,7.4076376086296367,eligible
matlab_0061,matlab_sweep_01,19,2.1199174396482752,-1,1.0166666666666666,7.2880048913503206,eligible
matlab_0062,matlab_sweep_01,20,2.1024641471283321,-1,1.0333333333333334,7.1819042192648377,eligible
matlab_0063,matlab_sweep_01,21,2.085010854608389,-1,1.05,7.0878840679327126,eligible
matlab_0064,matlab_sweep_01,22,2.0675575620884459,-1,1.0666666666666669,7.0047271842119319,eligible
matlab_0065,matlab_sweep_01,23,2.0501042695685028,-1,1.0833333333333335,6.9314051094028324,eligible
matlab_0066,matlab_sweep_01,24,2.0326509770485597,-1,1.1000000000000001,6.8670431516703605,eligible
