sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0000,0,1.0471975511965976,0
matlab_0001,0.017453292519943098,1.0471975511965976,0
matlab_0002,0.034906585039886195,1.0471975511965976,0
matlab_0003,0.052359877559829293,1.0471975511965976,0
matlab_0004,0.069813170079772391,1.0471975511965976,0
matlab_0005,0.087266462599715489,1.0471975511965976,0
matlab_0006,0.10471975511965859,1.0471975511965976,0
matlab_0007,0.12217304763960168,1.0471975511965976,0
matlab_0008,0.13962634015954478,1.0471975511965976,0
matlab_0009,0.15707963267948788,1.0471975511965976,0
matlab_0010,0.17453292519943098,1.0471975511965976,0
matlab_0011,0.19198621771937407,1.0471975511965976,0
matlab_0012,0.20943951023931717,1.0471975511965976,0
matlab_0013,0.22689280275926027,1.0471975511965976,0
matlab_0014,0.24434609527920337,1.0471975511965976,0
matlab_0015,0.26179938779914647,1.0471975511965976,0
matlab_0016,0.27925268031908956,1.0471975511965976,0
matlab_0017,0.29670597283903266,1.0471975511965976,0
matlab_0018,0.31415926535897576,1.0471975511965976,0
matlab_0019,0.33161255787891886,1.0471975511965976,0
matlab_0020,0.34906585039886195,1.0471975511965976,0
matlab_0021,0.36651914291880505,1.0471975511965976,0
matlab_0022,0.38397243543874815,1.0471975511965976,0
matlab_0023,0.40142572795869125,1.0471975511965976,0
matlab_0024,0.41887902047863435,1.0471975511965976,0
matlab_0025,0.43633231299857744,1.0471975511965976,0
matlab_0026,0.45378560551852054,1.0471975511965976,0
matlab_0027,0.47123889803846364,1.0471975511965976,0
matlab_0028,0.48869219055840674,1.0471975511965976,0
matlab_0029,0.50614548307834983,1.0471975511965976,0
matlab_0030,0.52359877559829293,1.0471975511965976,0
matlab_0031,0.54105206811823603,1.0471975511965976,0
matlab_0032,0.55850536063817913,1.0471975511965976,0
matlab_0033,0.57595865315812222,1.0471975511965976,0
matlab_0034,0.59341194567806532,1.0471975511965976,0
matlab_0035,0.61086523819800842,1.0471975511965976,0
matlab_0036,0.62831853071795152,1.0471975511965976,0
matlab_0037,0.64577182323789462,1.0471975511965976,0
matlab_0038,0.66322511575783771,1.0471975511965976,0
matlab_0039,0.68067840827778081,1.0471975511965976,0
matlab_0040,0.69813170079772391,1.0471975511965976,0
matlab_0041,0.71558499331766701,1.0471975511965976,0
matlab_0042,0.7330382858376101,1.0471975511965976,0
matlab_0043,0.7504915783575532,1.0471975511965976,0
matlab_0044,0.7679448708774963,1.0471975511965976,0
matlab_0045,0.7853981633974394,1.0471975511965976,0
matlab_0046,0.80285145591738249,1.0471975511965976,0
matlab_0047,0.82030474843732559,1.0471975511965976,0
matlab_0048,0.83775804095726869,1.0471975511965976,0
matlab_0049,0.85521133347721179,1.0471975511965976,0
matlab_0050,0.87266462599715489,1.0471975511965976,0
matlab_0051,0.89011791851709798,1.0471975511965976,0
matlab_0052,0.90757121103704108,1.0471975511965976,0
matlab_0053,0.92502450355698418,1.0471975511965976,0
matlab_0054,0.94247779607692728,1.0471975511965976,0
matlab_0055,0.95993108859687037,1.0471975511965976,0
matlab_0056,0.97738438111681347,1.0471975511965976,0
matlab_0057,0.99483767363675657,1.0471975511965976,0
matlab_0058,1.0122909661566997,1.0471975511965976,0
matlab_0059,1.0297442586766428,1.0471975511965976,0
matlab_0060,1.0471975511965859,1.0471975511965976,0
matlab_0061,1.064650843716529,1.0471975511965976,0
matlab_0062,1.0821041362364721,1.0471975511965976,0
matlab_0063,1.0995574287564152,1.0471975511965976,0
matlab_0064,1.1170107212763578,1.0471975511965976,0
matlab_0065,1.1344640137963009,1.0471975511965976,0
matlab_0066,1.151917306316244,1.0471975511965976,0
matlab_0067,1.1693705988361871,1.0471975511965976,0
matlab_0068,1.1868238913561302,1.0471975511965976,0
matlab_0069,1.2042771838760733,1.0471975511965976,0
matlab_0070,1.2217304763960164,1.0471975511965976,0
matlab_0071,1.2391837689159599,1.0471975511965976,0
matlab_0072,1.256637061435903,1.0471975511965976,0
matlab_0073,1.2740903539558461,1.0471975511965976,0
matlab_0074,1.2915436464757892,1.0471975511965976,0
matlab_0075,1.3089969389957319,1.0471975511965976,0
matlab_0076,1.3264502315156754,1.0471975511965976,0
matlab_0077,1.3439035240356185,1.0471975511965976,0
matlab_0078,1.3613568165555616,1.0471975511965976,0
matlab_0079,1.3788101090755047,1.0471975511965976,0
matlab_0080,1.3962634015954478,1.0471975511965976,0
matlab_0081,1.4137166941153905,1.0471975511965976,0
matlab_0082,1.431169986635334,1.0471975511965976,0
matlab_0083,1.4486232791552771,1.0471975511965976,0
matlab_0084,1.4660765716752198,1.0471975511965976,0
matlab_0085,1.4835298641951633,1.0471975511965976,0
matlab_0086,1.5009831567151064,1.0471975511965976,0
matlab_0087,1.5184364492350495,1.0471975511965976,0
matlab_0088,1.5358897417549926,1.0471975511965976,0
matlab_0089,1.5533430342749357,1.0471975511965976,0
matlab_0090,1.5707963267948784,1.0471975511965976,0
matlab_0091,1.5882496193148214,1.0471975511965976,0
matlab_0092,1.6057029118347645,1.0471975511965976,0
matlab_0093,1.6231562043547081,1.0471975511965976,0
matlab_0094,1.6406094968746507,1.0471975511965976,0
matlab_0095,1.6580627893945943,1.0471975511965976,0
matlab_0096,1.6755160819145374,1.0471975511965976,0
matlab_0097,1.6929693744344805,1.0471975511965976,0
matlab_0098,1.7104226669544231,1.0471975511965976,0
matlab_0099,1.7278759594743667,1.0471975511965976,0
matlab_0100,1.7453292519943098,1.0471975511965976,0
matlab_0101,1.7627825445142524,1.0471975511965976,0
matlab_0102,1.7802358370341955,1.0471975511965976,0
matlab_0103,1.7976891295541391,1.0471975511965976,0
matlab_0104,1.8151424220740822,1.0471975511965976,0
matlab_0105,1.8325957145940253,1.0471975511965976,0
matlab_0106,1.8500490071139684,1.0471975511965976,0
matlab_0107,1.8675022996339115,1.0471975511965976,0
matlab_0108,1.8849555921538546,1.0471975511965976,0
