sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
motiongen_0060,motiongen_sweep_00,60,1.0800000000000001,1,1,0,eligible
motiongen_0061,motiongen_sweep_00,61,1.0980000000000001,1,1.0169999999999999,0,eligible
motiongen_0062,motiongen_sweep_00,62,1.1160000000000001,1,1.0329999999999999,0,eligible
motiongen_0063,motiongen_sweep_00,63,1.1339999999999999,1,1.05,0,eligible
motiongen_0064,motiongen_sweep_00,64,1.1519999999999999,1,1.0669999999999999,0,eligible
motiongen_0065,motiongen_sweep_00,65,1.1699999999999999,1,1.083,0,eligible
motiongen_0066,motiongen_sweep_00,66,1.1879999999999999,1,1.1000000000000001,0,eligible
motiongen_0067,motiongen_sweep_00,67,1.206,1,1.117,0,eligible
motiongen_0068,motiongen_sweep_00,68,1.224,1,1.133,0,eligible
motiongen_0069,motiongen_sweep_00,69,1.242,1,1.1499999999999999,0,eligible
motiongen_0070,motiongen_sweep_00,70,1.26,1,1.167,0,eligible
motiongen_0071,motiongen_sweep_00,71,1.278,1,1.1830000000000001,0,eligible
motiongen_0072,motiongen_sweep_00,72,1.296,1,1.2,0,eligible
motiongen_0073,motiongen_sweep_00,73,1.3140000000000001,1,1.2170000000000001,0,eligible
motiongen_0074,motiongen_sweep_00,74,1.3320000000000001,1,1.2330000000000001,0,eligible
motiongen_0075,motiongen_sweep_00,75,1.3500000000000001,1,1.25,0,eligible
motiongen_0076,motiongen_sweep_00,76,1.3680000000000001,1,1.2669999999999999,0,eligible
motiongen_0077,motiongen_sweep_00,77,1.3859999999999999,1,1.2829999999999999,0,eligible
motiongen_0078,motiongen_sweep_00,78,1.4039999999999999,1,1.3,0,eligible
motiongen_0079,motiongen_sweep_00,79,1.4219999999999999,1,1.3169999999999999,0,eligible
motiongen_0080,motiongen_sweep_00,80,1.4399999999999999,1,1.333,0,eligible
motiongen_0081,motiongen_sweep_00,81,1.458,1,1.3500000000000001,0,eligible
motiongen_0082,motiongen_sweep_00,82,1.476,1,1.367,0,eligible
motiongen_0083,motiongen_sweep_00,83,1.494,1,1.383,0,eligible
motiongen_0084,motiongen_sweep_00,84,1.512,1,1.3999999999999999,0,eligible
motiongen_0085,motiongen_sweep_00,85,1.53,1,1.417,0,eligible
motiongen_0086,motiongen_sweep_00,86,1.548,1,1.4330000000000001,0,eligible
motiongen_0087,motiongen_sweep_00,87,1.5660000000000001,1,1.45,0,eligible
motiongen_0088,motiongen_sweep_00,88,1.5840000000000001,1,1.4670000000000001,0,eligible
motiongen_0089,motiongen_sweep_00,89,1.601,1,1.4830000000000001,0,eligible
motiongen_0090,motiongen_sweep_00,90,1.619,1,1.5,0,eligible
motiongen_0091,motiongen_sweep_00,91,1.637,1,1.5169999999999999,0,eligible
motiongen_0092,motiongen_sweep_00,92,1.655,1,1.5329999999999999,0,eligible
motiongen_0093,motiongen_sweep_00,93,1.673,1,1.55,0,eligible
motiongen_0094,motiongen_sweep_00,94,1.6910000000000001,1,1.5669999999999999,0,eligible
motiongen_0095,motiongen_sweep_00,95,1.7090000000000001,1,1.583,0,eligible
motiongen_0096,motiongen_sweep_00,96,1.7270000000000001,1,1.6000000000000001,0,eligible
motiongen_0097,motiongen_sweep_00,97,1.7450000000000001,1,1.617,0,eligible
motiongen_0098,motiongen_sweep_00,98,1.7629999999999999,1,1.633,0,eligible
motiongen_0099,motiongen_sweep_00,99,1.7809999999999999,1,1.6499999999999999,0,eligible
motiongen_0100,motiongen_sweep_00,100,1.7989999999999999,1,1.667,0,eligible
motiongen_0101,motiongen_sweep_00,101,1.8169999999999999,1,1.6830000000000001,0,eligible
motiongen_0102,motiongen_sweep_00,102,1.835,1,1.7,0,eligible
motiongen_0103,motiongen_sweep_00,103,1.853,1,1.7170000000000001,0,eligible
motiongen_0104,motiongen_sweep_00,104,1.871,1,1.7330000000000001,0,eligible
motiongen_0105,motiongen_sweep_00,105,1.889,1,1.75,0,eligible
motiongen_0106,motiongen_sweep_00,106,1.907,1,1.7669999999999999,0,eligible
motiongen_0107,motiongen_sweep_00,107,1.925,1,1.7829999999999999,0,eligible
motiongen_0108,motiongen_sweep_00,108,1.9430000000000001,1,1.8,0,eligible
motiongen_0109,motiongen_sweep_00,109,1.9610000000000001,1,1.8169999999999999,0,eligible
motiongen_0110,motiongen_sweep_00,110,1.9790000000000001,1,1.833,0,eligible
motiongen_0111,motiongen_sweep_00,111,1.9970000000000001,1,1.8500000000000001,0,eligible
motiongen_0112,motiongen_sweep_00,112,2.0150000000000001,1,1.867,0,eligible
motiongen_0113,motiongen_sweep_00,113,2.0329999999999999,1,1.883,0,eligible
motiongen_0114,motiongen_sweep_00,114,2.0510000000000002,1,1.8999999999999999,0,eligible
motiongen_0115,motiongen_sweep_00,115,2.069,1,1.917,0,eligible
motiongen_0116,motiongen_sweep_00,116,2.0870000000000002,1,1.9330000000000001,0,eligible
motiongen_0117,motiongen_sweep_00,117,2.105,1,1.95,0,eligible
motiongen_0118,motiongen_sweep_00,118,2.1230000000000002,1,1.9670000000000001,0,eligible
motiongen_0119,motiongen_sweep_00,119,2.141,1,1.9830000000000001,0,eligible
motiongen_0120,motiongen_sweep_00,120,2.1589999999999998,1,2,0,eligible
motiongen_0121,motiongen_sweep_00,121,2.177,1,2.0169999999999999,0,eligible
motiongen_0122,motiongen_sweep_00,122,2.1949999999999998,1,2.0329999999999999,0,eligible
motiongen_0123,motiongen_sweep_00,123,2.2130000000000001,1,2.0499999999999998,0,eligible
motiongen_0124,motiongen_sweep_00,124,2.2309999999999999,1,2.0670000000000002,0,eligible
motiongen_0125,motiongen_sweep_00,125,2.2490000000000001,1,2.0830000000000002,0,eligible
