sample_id,fx,fy
matlab_0084,-20.631371446259713,-168.56545048025691
matlab_0085,-23.731896264044988,-171.06232086468248
matlab_0086,-26.942699192388492,-173.6125205407248
matlab_0087,-30.272449347571293,-176.2328686824404
matlab_0088,-33.731350959856151,-178.94099768277741
matlab_0089,-37.331309549082931,-181.75555368970115
matlab_0090,-41.086130482569814,-184.69640865895724
matlab_0091,-45.011754483979132,-187.7848883126679
matlab_0092,-49.126535767925859,-191.04402070917567
matlab_0093,-53.451569783293472,-194.49881060117102
matlab_0094,-58.011079116803529,-198.17654540177361
matlab_0095,-62.832868009234048,-202.1071394155486
matlab_0096,-67.948858260015285,-206.32352405689227
matlab_0097,-73.395722156044229,-210.86209311653607
matlab_0098,-79.215631603715039,-215.76321380701305
matlab_0099,-85.457147057888051,-221.07181639646058
matlab_0100,-92.176275372568028,-226.83807782657072
matlab_0101,-99.437732665158237,-233.11821793381429
matlab_0102,-107.31645710977529,-239.97543092102072
matlab_0103,-115.89942781160308,-247.48097977775225
matlab_0104,-125.28786030483566,-255.7154877096356
matlab_0105,-135.59986775538064,-264.77046868708453
matlab_0106,-146.97370097874449,-274.75014946431537
matlab_0107,-159.57171173012654,-285.77364851992581
matlab_0108,-173.58522489268498,-297.97759423117515
matlab_0109,-189.24055964413904,-311.51928643535888
matlab_0110,-206.80651225013224,-326.58053401943459
matlab_0111,-226.60371060968492,-343.37233860787501
matlab_0112,-249.01638271654085,-362.1406439773545
matlab_0113,-274.50726165431263,-383.17343698920126
matlab_0114,-303.63659871273234,-406.80957493754858
matlab_0115,-337.08660319511091,-433.44983534741334
matlab_0116,-375.69311630901979,-463.57085058898173
matlab_0117,-420.48702316386698,-497.74282052003201
matlab_0118,-472.74891205037522,-536.65222044741688
matlab_0119,-534.08195992421315,-581.13118231574435
matlab_0120,-606.51020319708016,-632.19589048543094
matlab_0121,-692.61263762098304,-691.09730293664211
matlab_0122,-795.70862401024874,-759.38894770111403
matlab_0123,-920.11793141727685,-839.01871682043111
matlab_0124,-1071.5312574407483,-932.45492172423837
matlab_0125,-1257.5474281553088,-1042.8621199273075
matlab_0126,-1488.4674488577484,-1174.3506466357394
matlab_0127,-1778.4937974576549,-1332.3376538761918
matlab_0128,-2147.586201396276,-1524.0809408742971
matlab_0129,-2624.413103806377,-1759.4878814494014
matlab_0130,-3251.1950203736583,-2052.3760116401545
matlab_0131,-4091.9444968991634,-2422.5018242382475
matlab_0132,-5247.0867431807083,-2898.9508425824988
matlab_0133,-6880.722781099199,-3526.0589812331027
matlab_0134,-9274.5889831911227,-4374.3194346703212
matlab_0135,-12942.934666023824,-5561.8203389371192
matlab_0136,-18900.52652118231,-7299.9517752720185
matlab_0137,-29366.633983217689,-10001.676589766554
matlab_0138,-49937.046921035653,-14577.289212267748
matlab_0139,-98049.044600121953,-23427.533857412112
matlab_0140,-251276.00100401227,-45107.057164784848
matlab_0141,-1264454.3020582071,-138619.06944472482
matlab_0142,-1264454.3020582071,-138619.06944472482
matlab_0143,-251276.00100401227,-45107.057164784848
matlab_0144,-98049.044600121953,-23427.533857412112
matlab_0145,-49937.046921035653,-14577.289212267748
matlab_0146,-29366.633983217689,-10001.676589766554
matlab_0147,-18900.52652118231,-7299.9517752720185
matlab_0148,-12942.934666023824,-5561.8203389371192
matlab_0149,-9274.5889831911227,-4374.3194346703212
matlab_0150,-6880.722781099199,-3526.0589812331027
matlab_0151,-5247.0867431807083,-2898.9508425824988
matlab_0152,-4091.9444968991634,-2422.5018242382475
matlab_0153,-3251.1950203736583,-2052.3760116401545
matlab_0154,-2624.413103806377,-1759.4878814494014
matlab_0155,-2147.586201396276,-1524.0809408742971
matlab_0156,-1778.4937974576549,-1332.3376538761918
matlab_0157,-1488.4674488577484,-1174.3506466357394
matlab_0158,-1257.5474281553088,-1042.8621199273075
matlab_0159,-1071.5312574407483,-932.45492172423837
matlab_0160,-920.11793141727685,-839.01871682043111
matlab_0161,-795.70862401024874,-759.38894770111403
matlab_0162,-692.61263762098304,-691.09730293664211
matlab_0163,-606.51020319708016,-632.19589048543094
matlab_0164,-534.08195992421315,-581.13118231574435
matlab_0165,-472.74891205037522,-536.65222044741688
matlab_0166,-420.48702316386698,-497.74282052003201
matlab_0167,-375.69311630901979,-463.57085058898173
matlab_0168,-337.08660319511091,-433.44983534741334
matlab_0169,-303.63659871273234,-406.80957493754858
matlab_0170,-274.50726165431263,-383.17343698920126
matlab_0171,-249.01638271654085,-362.1406439773545
matlab_0172,-226.60371060968492,-343.37233860787501
matlab_0173,-206.80651225013224,-326.58053401943459
matlab_0174,-189.24055964413904,-311.51928643535888
matlab_0175,-173.58522489268498,-297.97759423117515
matlab_0176,-159.57171173012654,-285.77364851992581
matlab_0177,-146.97370097874449,-274.75014946431537
matlab_0178,-135.59986775538064,-264.77046868708453
matlab_0179,-125.28786030483566,-255.7154877096356
matlab_0180,-115.89942781160308,-247.48097977775225
matlab_0181,-107.31645710977529,-239.97543092102072
matlab_0182,-99.437732665158237,-233.11821793381429
matlab_0183,-92.176275372568028,-226.83807782657072
matlab_0184,-85.457147057888051,-221.07181639646058
matlab_0185,-79.215631603715039,-215.76321380701305
matlab_0186,-73.395722156044229,-210.86209311653607
matlab_0187,-67.948858260015285,-206.32352405689227
matlab_0188,-62.832868009234048,-202.1071394155486
matlab_0189,-58.011079116803529,-198.17654540177361
matlab_0190,-53.451569783293472,-194.49881060117102
matlab_0191,-49.126535767925859,-191.04402070917567
matlab_0192,-45.011754483979132,-187.7848883126679
matlab_0193,-41.086130482569814,-184.69640865895724
matlab_0194,-37.331309549082931,-181.75555368970115
matlab_0195,-33.731350959856151,-178.94099768277741
matlab_0196,-30.272449347571293,-176.2328686824404
matlab_0197,-26.942699192388492,-173.6125205407248
matlab_0198,-23.731896264044988,-171.06232086468248
matlab_0199,-20.631371446259713,-168.56545048025691
matlab_0200,-17.633853326961926,-166.10571019212756
