sample_id,fx,fy
matlab_0087,-17.134012170666161,-133.00144352214687
matlab_0088,-19.278046532338411,-133.18001395768243
matlab_0089,-21.422530073350185,-133.42862641969145
matlab_0090,-23.571668388986527,-133.74836380403758
matlab_0091,-25.729743397682306,-134.14112037351512
matlab_0092,-27.901187716224619,-134.60962406607138
matlab_0093,-30.090662538390468,-135.15747195078188
matlab_0094,-32.303141004810094,-135.7891795512619
matlab_0095,-34.543999239185901,-136.51024513484859
matlab_0096,-36.819117499931878,-137.32723048206651
matlab_0097,-39.134994270749232,-138.24786012222032
matlab_0098,-41.498876608435864,-139.28114156798159
matlab_0099,-43.918910708511291,-140.43750972927322
matlab_0100,-46.404317475545348,-141.72899946510799
matlab_0101,-48.965598944199805,-143.1694511796259
matlab_0102,-51.614782753935636,-144.77475553424253
matlab_0103,-54.365713621836974,-146.5631447945255
matlab_0104,-57.23440300022488,-148.55554014006398
matlab_0105,-60.239451005014068,-150.77596654572963
matlab_0106,-63.402558468761768,-153.25204973552891
matlab_0107,-66.749151897555976,-156.01561340534542
matlab_0108,-70.309150589438474,-159.10339966297121
matlab_0109,-74.117913752156966,-162.55794178782998
matlab_0110,-78.217416904919219,-166.42862643960126
matlab_0111,-82.65772224010901,-170.77299299287421
matlab_0112,-87.498828488941058,-175.65833164469254
matlab_0113,-92.813014380711607,-181.16366059645821
matlab_0114,-98.687829204375078,-187.38218774013748
matlab_0115,-105.22993896728478,-194.42439644176238
matlab_0116,-112.57011417780733,-202.42194191950142
matlab_0117,-120.8697558690329,-211.53260978876497
matlab_0118,-130.32951619029592,-221.94667964854679
matlab_0119,-141.20080362848773,-233.89516622667037
matlab_0120,-153.80130993842275,-247.66059707503749
matlab_0121,-168.53621912387803,-263.59125776903892
matlab_0122,-185.92756123192481,-282.12023820146283
matlab_0123,-206.65542700665497,-303.79121941703664
matlab_0124,-231.61675655626377,-329.29386831590807
matlab_0125,-262.01066837839841,-359.5131562578988
matlab_0126,-299.46472454886782,-395.59922765457975
matlab_0127,-346.22583656573005,-439.06821453571877
matlab_0128,-405.45596200504338,-491.95070479461486
matlab_0129,-481.70279212996724,-557.01544323058988
matlab_0130,-581.67267152734269,-638.11517095306885
matlab_0131,-715.54607823001106,-740.73710350225451
matlab_0132,-899.31172172600714,-872.90876680730207
matlab_0133,-1159.1162886462455,-1046.7466588906811
matlab_0134,-1539.8608008057417,-1281.2235813361528
matlab_0135,-2123.4516016671469,-1607.3741601357156
matlab_0136,-3071.1811380261711,-2078.686376195199
