matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0055,matlab_sweep_00,55,0.95993108859688214,1,1.7230199119021774,eligible,pmks_positive_0055,matched,
matlab_0056,matlab_sweep_00,56,0.97738438111682546,1,1.7085737950377669,eligible,pmks_positive_0056,matched,
matlab_0057,matlab_sweep_00,57,0.99483767363676867,1,1.6942887487699856,eligible,pmks_positive_0057,matched,
matlab_0058,matlab_sweep_00,58,1.0122909661567121,1,1.6801722208643939,eligible,pmks_positive_0058,matched,
matlab_0059,matlab_sweep_00,59,1.0297442586766554,1,1.6662314410622749,eligible,pmks_positive_0059,matched,
matlab_0060,matlab_sweep_00,60,1.0471975511965987,1,1.6524734499222604,eligible,pmks_positive_0060,matched,
matlab_0061,matlab_sweep_00,61,1.0646508437165421,1,1.6389051276683468,eligible,pmks_positive_0061,matched,
matlab_0062,matlab_sweep_00,62,1.0821041362364854,1,1.625533222971985,eligible,pmks_positive_0062,matched,
matlab_0063,matlab_sweep_00,63,1.0995574287564287,1,1.6123643815926008,eligible,pmks_positive_0063,matched,
matlab_0064,matlab_sweep_00,64,1.117010721276372,1,1.5994051747940379,eligible,pmks_positive_0064,matched,
matlab_0065,matlab_sweep_00,65,1.1344640137963151,1,1.5866621274439119,eligible,pmks_positive_0065,matched,
matlab_0066,matlab_sweep_00,66,1.1519173063162587,1,1.5741417456882216,eligible,pmks_positive_0066,matched,
matlab_0067,matlab_sweep_00,67,1.169370598836202,1,1.561850544074489,eligible,pmks_positive_0067,matched,
matlab_0068,matlab_sweep_00,68,1.1868238913561453,1,1.5497950719726463,eligible,pmks_positive_0068,matched,
matlab_0069,matlab_sweep_00,69,1.2042771838760886,1,1.5379819391137699,eligible,pmks_positive_0069,matched,
matlab_0070,matlab_sweep_00,70,1.2217304763960319,1,1.5264178400320567,eligible,pmks_positive_0070,matched,
matlab_0071,matlab_sweep_00,71,1.2391837689159753,1,1.5151095771550287,eligible,pmks_positive_0071,matched,
matlab_0072,matlab_sweep_00,72,1.2566370614359186,1,1.5040640822408957,eligible,pmks_positive_0072,matched,
matlab_0073,matlab_sweep_00,73,1.2740903539558619,1,1.4932884358103757,eligible,pmks_positive_0073,matched,
matlab_0074,matlab_sweep_00,74,1.2915436464758052,1,1.4827898841637213,eligible,pmks_positive_0074,matched,
matlab_0075,matlab_sweep_00,75,1.3089969389957485,1,1.4725758535131157,eligible,pmks_positive_0075,matched,
matlab_0076,matlab_sweep_00,76,1.3264502315156919,1,1.4626539606976652,eligible,pmks_positive_0076,matched,
matlab_0077,matlab_sweep_00,77,1.3439035240356352,1,1.4530320198849362,eligible,pmks_positive_0077,matched,
matlab_0078,matlab_sweep_00,78,1.3613568165555785,1,1.4437180446027396,eligible,pmks_positive_0078,matched,
matlab_0079,matlab_sweep_00,79,1.3788101090755218,1,1.4347202443915041,eligible,pmks_positive_0079,matched,
matlab_0080,matlab_sweep_00,80,1.3962634015954651,1,1.4260470153263016,eligible,pmks_positive_0080,matched,
matlab_0081,matlab_sweep_00,81,1.4137166941154085,1,1.4177069236346651,eligible,pmks_positive_0081,matched,
matlab_0082,matlab_sweep_00,82,1.4311699866353518,1,1.4097086816390656,eligible,pmks_positive_0082,matched,
matlab_0083,matlab_sweep_00,83,1.4486232791552951,1,1.4020611152893594,eligible,pmks_positive_0083,matched,
matlab_0084,matlab_sweep_00,84,1.4660765716752384,1,1.3947731226294795,eligible,pmks_positive_0084,matched,
matlab_0085,matlab_sweep_00,85,1.4835298641951817,1,1.3878536226724532,eligible,pmks_positive_0085,matched,
matlab_0086,matlab_sweep_00,86,1.5009831567151251,1,1.3813114943461924,eligible,pmks_positive_0086,matched,
matlab_0087,matlab_sweep_00,87,1.5184364492350684,1,1.3751555054247253,eligible,pmks_positive_0087,matched,
matlab_0088,matlab_sweep_00,88,1.5358897417550117,1,1.3693942316778382,eligible,pmks_positive_0088,matched,
matlab_0089,matlab_sweep_00,89,1.553343034274955,1,1.3640359668535311,eligible,pmks_positive_0089,matched,
matlab_0090,matlab_sweep_00,90,1.5707963267948983,1,1.3590886245434854,eligible,pmks_positive_0090,matched,
matlab_0091,matlab_sweep_00,91,1.5882496193148417,1,1.354559633455495,eligible,pmks_positive_0091,matched,
matlab_0092,matlab_sweep_00,92,1.605702911834785,1,1.3504558281046375,eligible,pmks_positive_0092,matched,
matlab_0093,matlab_sweep_00,93,1.6231562043547283,1,1.3467833374054339,eligible,pmks_positive_0093,matched,
matlab_0094,matlab_sweep_00,94,1.6406094968746716,1,1.3435474740630329,eligible,pmks_positive_0094,matched,
matlab_0095,matlab_sweep_00,95,1.6580627893946149,1,1.3407526279822293,eligible,pmks_positive_0095,matched,
matlab_0096,matlab_sweep_00,96,1.6755160819145583,1,1.3384021670992112,eligible,pmks_positive_0096,matched,
matlab_0097,matlab_sweep_00,97,1.6929693744345016,1,1.3364983490583446,eligible,pmks_positive_0097,matched,
matlab_0098,matlab_sweep_00,98,1.7104226669544449,1,1.3350422469816172,eligible,pmks_positive_0098,matched,
matlab_0099,matlab_sweep_00,99,1.7278759594743882,1,1.3340336922032243,eligible,pmks_positive_0099,matched,
matlab_0100,matlab_sweep_00,100,1.7453292519943318,1,1.3334712362760062,eligible,pmks_positive_0100,matched,
