sample_id,x,y,vx,vy,ax,ay
pmks_positive_0000,185.72999999999999,209.09999999999999,112.43470240719741,-97.41007086888122,-34.500160513449501,-78.545217307726162
pmks_positive_0001,187.54274284447911,207.51529148556969,111.81845413532142,-98.635098260819589,-41.695918805282062,-72.989978730875336
pmks_positive_0002,189.34459578066651,205.91151193648707,111.08817697098183,-99.769163627040072,-48.604430710002923,-67.295326678746491
pmks_positive_0003,191.13375386200909,204.29014898392987,110.24867229681998,-100.81020573314319,-55.206551727932911,-61.485175881739593
pmks_positive_0004,192.90849215733184,202.65272043087865,109.305031793061,-101.75655430057448,-61.48552698186036,-55.583939319429597
pmks_positive_0005,194.66717012753386,201.00076787781151,108.26259810896713,-102.60693605565076,-67.427072211429774,-49.616280235508491
pmks_positive_0006,196.40823535737067,199.33585028293564,107.12692449134529,-103.36047678735919,-73.019421822624381,-43.606867026090455
pmks_positive_0007,198.13022662975501,197.65953752092162,105.9037339003267,-104.01669949361363,-78.253344396170689,-37.580135072244872
pmks_positive_0008,199.83177633850377,195.97340400229527,104.59887813077876,-104.57551875920953,-83.122126709374541,-31.560059293177385
pmks_positive_0009,201.51161224366709,194.27902241285273,103.2182974357779,-105.0372315667933,-87.621527920217829,-25.569940816001026
pmks_positive_0010,203.16855858136796,192.57795762878104,101.76798111758258,-105.40250479350273,-91.749706085237165,-19.632210707519768
pmks_positive_0011,204.80153654729597,190.8717608587219,100.25392951277676,-105.67235968954328,-95.507119621978546,-13.768253210619697
pmks_positive_0012,206.40956417954223,189.16196405892913,98.682117753107605,-105.84815367014521,-98.896406674617936,-7.9982503912924301
pmks_positive_0013,207.99175567222989,187.45007466208793,97.058461633549157,-105.93155977870914,-101.92224559344616,-2.3410495505930058
pmks_positive_0014,209.54732015632612,185.73757065442754,95.388785865830201,-105.92454419638518,-104.59119989479072,3.1859457932448905
pmks_positive_0015,211.07555998807786,184.02589602960956,93.67879494061583,-105.82934218203022,-106.91155113051664,8.5668610774152683
pmks_positive_0016,212.57586858867163,182.31645664165501,91.934046766184693,-105.64843282686263,-108.89312307139957,13.787412243571346
pmks_positive_0017,214.04772788099061,180.61061647300897,90.159929197153517,-105.38451300083518,-110.54710050479116,18.834944336633967
pmks_positive_0018,215.49070537075397,178.90969432785295,88.361639514755595,-105.04047085356923,-111.88584577437896,23.698448224022968
pmks_positive_0019,216.90445091991728,177.21496095506521,86.544166871406972,-104.61935921258262,-112.92271596005415,28.368556842457885
pmks_positive_0020,218.2886932600529,175.52763659988386,84.712277667613591,-104.12436919650868,-113.67188332119386,32.837522651502738
pmks_positive_0021,219.64323629258152,173.84888897842376,82.870503789314981,-103.55880433210294,-114.14816131943266,37.099178179464317
pmks_positive_0022,220.96795522127755,172.17983166477896,81.023133598945435,-102.9260554321186,-114.36683820926666,41.148881689312653
pmks_positive_0023,222.2627925604975,170.52152287655926,79.174205544072848,-102.22957645762003,-114.34351984784561,44.983450073133405
pmks_positive_0024,223.52775406018171,168.87496464137101,77.3275042235027,-101.47286155394985,-114.09398303922453,48.601081108070034
pmks_positive_0025,224.76290458593189,167.24110232397095,75.486558732128216,-100.6594234152296,-113.63404040196684,52.00126718075721
pmks_positive_0026,225.96836398946402,165.62082449159166,73.654643092351535,-99.792773098722904,-112.9794174396778,55.184702517727658
pmks_positive_0027,227.14430300155078,164.01496309323895,71.834778571261779,-98.876401378261988,-112.14564220761105,58.153185853499039
pmks_positive_0028,228.29093917628609,162.42429392756316,70.029737678536534,-97.913761695768315,-111.1479477092378,60.909520333414655
pmks_positive_0029,229.40853291217712,160.84953737318449,68.242049639763025,-96.908254742083088,-110.00118692747839,63.457412292106305
pmks_positive_0030,230.49738357227685,159.29135935505056,66.474007143054436,-95.8632146731658,-108.71976019770923,65.80137037752209
pmks_positive_0031,231.55782572234568,157.7503725204943,64.727674162955381,-94.781896945398458,-107.31755446409065,67.946606311127667
pmks_positive_0032,232.59022550292843,156.22713759908214,63.004894674165257,-93.667467734340306,-105.80789382659832,69.898938392735872
pmks_positive_0033,233.59497714828538,154.72216492105679,61.307302078070535,-92.522994884822637,-104.20350068201118,71.664698678286769
pmks_positive_0034,234.5724996623498,153.23591607013239,59.636329176990657,-91.351440326683303,-102.51646668597168,73.250644584792724
pmks_positive_0035,235.52323365931719,151.76880564755743,57.993218543979388,-90.155653879594382,-100.75823271263795,74.66387551180236
pmks_positive_0036,236.44763837412208,150.32120312566482,56.379033149587777,-88.938368362165974,-98.939576960617046,75.911754915560508
pmks_positive_0037,237.34618884593019,148.89343477055121,54.794667120846476,-87.702195914605397,-97.070610345891126,77.001838132271516
pmks_positive_0038,238.21937327586716,147.48578561502913,53.240856521565142,-86.449625440452365,-95.160778331371816,77.941806121589821
pmks_positive_0039,239.06769055852476,146.09850146453681,51.718190056623747,-85.183021071057112,-93.218868365648319,78.739405191181135
pmks_positive_0040,239.89164798531706,144.73179092025649,50.227119616045741,-83.904621556273128,-91.253022137679892,79.40239266795389
pmks_positive_0041,240.69175911650152,143.38582740523739,48.767970587126364,-82.61654048606411,-89.270751897058162,79.938488401003028
pmks_positive_0042,241.46854181761464,142.06075118084868,47.340951874632523,-81.32076725013907,-87.278960138715973,80.355331914769195
pmks_positive_0043,242.22251645519191,140.75667134236056,45.946165579994258,-80.019168646111581,-85.283962004498918,80.660444977501996
pmks_positive_0044,242.95420424593203,139.47366778386311,44.583616300425014,-78.71349105082669,-83.291509810054265,80.86119930877156
pmks_positive_0045,243.66412575290641,138.21179312408,43.253220018012833,-77.405363074225676,-81.306819162488864,80.964789119325971
pmks_positive_0046,244.35279952199934,136.97107458589281,41.954812557004018,-76.096298620254686,-79.334596190913331,80.978208155845152
pmks_positive_0047,245.02074085147305,135.75151582356949,40.68815759477792,-74.7877002847288,-77.379065467299554,80.90823091086682
pmks_positive_0048,245.66846068736783,134.55309869277997,39.45295421840995,-73.480863025602858,-75.443998248202817,80.761397653167279
pmks_positive_0049,246.29646463736472,133.37578495947889,38.248844024280238,-72.176978046671294,-73.532740718226208,80.544002935031017
pmks_positive_0050,246.90525209573647,132.21951794464462,37.075417762960207,-70.877136841229841,-71.648241963194039,80.262087239069857
pmks_positive_0051,247.49531547208002,131.08422410268579,35.932221535649354,-69.582335347605266,-69.793081444559505,79.921431437574228
pmks_positive_0052,248.06713951665685,129.96981453205831,34.818762551800319,-68.29347817364193,-67.96949578644184,79.527553750908481
pmks_positive_0053,248.62120073534285,128.87618641729429,33.734514460323027,-67.011382852173583,-66.179404722818816,79.085708907404992
pmks_positive_0054,249.15796688741051,127.80322440221511,32.678922268955617,-65.73678409417947,-64.42443608482229,78.600889224878372
pmks_positive_0055,249.67789655961556,126.75080189460635,31.651406868093375,-64.470338010696892,-62.705949736904017,78.077827352668521
pmks_positive_0056,250.18143881033387,125.71878230306615,30.651369176632276,-63.212626278626445,-61.025060396007632,77.521000432515436
pmks_positive_0057,250.669032877787,124.70702020710878,29.678193928264808,-61.964160229315802,-59.382659289997108,76.934635456153742
pmks_positive_0058,251.14110794669665,123.71536246192004,28.731253117215829,-60.725384842240587,-57.779434630669947,76.322715616925862
pmks_positive_0059,251.59808296801816,122.74364923941933,27.809909122668742,-59.496682629223358,-56.215890892956395,75.688987471678445
pmks_positive_0060,252.04036652671485,121.79171500749726,26.913517531155126,-58.2783773974542,-54.692366905625299,75.036968747504204
pmks_positive_0061,252.46835675284541,120.8593894494646,26.041429675998558,-57.070737882106599,-53.209052770214015,74.369956645349163
