sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0000,0,1.0796606752836921,0
matlab_0001,0.017453292519943295,1.0796606752836921,0
matlab_0002,0.034906585039886584,1.0796606752836921,0
matlab_0003,0.052359877559829897,1.0796606752836921,0
matlab_0004,0.069813170079773182,1.0796606752836921,0
matlab_0005,0.08726646259971646,1.0796606752836921,0
matlab_0006,0.10471975511965977,1.0796606752836921,0
matlab_0007,0.12217304763960304,1.0796606752836921,0
matlab_0008,0.13962634015954634,1.0796606752836921,0
matlab_0009,0.15707963267948966,1.0796606752836921,0
matlab_0010,0.17453292519943295,1.0796606752836921,0
matlab_0011,0.19198621771937621,1.0796606752836921,0
matlab_0012,0.20943951023931953,1.0796606752836921,0
matlab_0013,0.22689280275926285,1.0796606752836921,0
matlab_0014,0.24434609527920612,1.0796606752836921,0
matlab_0015,0.26179938779914935,1.0796606752836921,0
matlab_0016,0.27925268031909273,1.0796606752836921,0
matlab_0017,0.29670597283903605,1.0796606752836921,0
matlab_0018,0.31415926535897931,1.0796606752836921,0
matlab_0019,0.33161255787892274,1.0796606752836921,0
matlab_0020,0.34906585039886606,1.0796606752836921,0
matlab_0021,0.36651914291880927,1.0796606752836921,0
matlab_0022,0.38397243543875265,1.0796606752836921,0
matlab_0023,0.40142572795869602,1.0796606752836921,0
matlab_0024,0.41887902047863929,1.0796606752836921,0
matlab_0025,0.43633231299858261,1.0796606752836921,0
matlab_0026,0.45378560551852593,1.0796606752836921,0
matlab_0027,0.47123889803846924,1.0796606752836921,0
matlab_0028,0.48869219055841256,1.0796606752836921,0
matlab_0029,0.50614548307835594,1.0796606752836921,0
matlab_0030,0.52359877559829915,1.0796606752836921,0
matlab_0031,0.54105206811824258,1.0796606752836921,0
matlab_0032,0.55850536063818579,1.0796606752836921,0
matlab_0033,0.57595865315812911,1.0796606752836921,0
matlab_0034,0.59341194567807243,1.0796606752836921,0
matlab_0035,0.61086523819801575,1.0796606752836921,0
matlab_0036,0.62831853071795907,1.0796606752836921,0
matlab_0037,0.64577182323790239,1.0796606752836921,0
matlab_0038,0.66322511575784571,1.0796606752836921,0
matlab_0039,0.68067840827778903,1.0796606752836921,0
matlab_0040,0.69813170079773235,1.0796606752836921,0
matlab_0041,0.71558499331767567,1.0796606752836921,0
matlab_0042,0.73303828583761899,1.0796606752836921,0
matlab_0043,0.75049157835756219,1.0796606752836921,0
matlab_0044,0.76794487087750563,1.0796606752836921,0
matlab_0045,0.78539816339744906,1.0796606752836921,0
matlab_0046,0.80285145591739226,1.0796606752836921,0
matlab_0047,0.82030474843733558,1.0796606752836921,0
matlab_0048,0.8377580409572789,1.0796606752836921,0
matlab_0049,0.85521133347722234,1.0796606752836921,0
matlab_0050,0.87266462599716554,1.0796606752836921,0
matlab_0051,0.89011791851710886,1.0796606752836921,0
matlab_0052,0.90757121103705218,1.0796606752836921,0
matlab_0053,0.9250245035569955,1.0796606752836921,0
matlab_0054,0.94247779607693871,1.0796606752836921,0
matlab_0055,0.95993108859688214,1.0796606752836921,0
matlab_0056,0.97738438111682546,1.0796606752836921,0
matlab_0057,0.99483767363676867,1.0796606752836921,0
matlab_0058,1.0122909661567121,1.0796606752836921,0
matlab_0059,1.0297442586766554,1.0796606752836921,0
matlab_0060,1.0471975511965987,1.0796606752836921,0
matlab_0061,1.0646508437165421,1.0796606752836921,0
matlab_0062,1.0821041362364854,1.0796606752836921,0
matlab_0063,1.0995574287564287,1.0796606752836921,0
matlab_0064,1.117010721276372,1.0796606752836921,0
matlab_0065,1.1344640137963151,1.0796606752836921,0
matlab_0066,1.1519173063162587,1.0796606752836921,0
matlab_0067,1.169370598836202,1.0796606752836921,0
matlab_0068,1.1868238913561453,1.0796606752836921,0
matlab_0069,1.2042771838760886,1.0796606752836921,0
matlab_0070,1.2217304763960319,1.0796606752836921,0
matlab_0071,1.2391837689159753,1.0796606752836921,0
matlab_0072,1.2566370614359186,1.0796606752836921,0
matlab_0073,1.2740903539558619,1.0796606752836921,0
matlab_0074,1.2915436464758052,1.0796606752836921,0
matlab_0075,1.3089969389957485,1.0796606752836921,0
matlab_0076,1.3264502315156919,1.0796606752836921,0
matlab_0077,1.3439035240356352,1.0796606752836921,0
matlab_0078,1.3613568165555785,1.0796606752836921,0
matlab_0079,1.3788101090755218,1.0796606752836921,0
matlab_0080,1.3962634015954651,1.0796606752836921,0
matlab_0081,1.4137166941154085,1.0796606752836921,0
matlab_0082,1.4311699866353518,1.0796606752836921,0
matlab_0083,1.4486232791552951,1.0796606752836921,0
matlab_0084,1.4660765716752384,1.0796606752836921,0
matlab_0085,1.4835298641951817,1.0796606752836921,0
matlab_0086,1.5009831567151251,1.0796606752836921,0
matlab_0087,1.5184364492350684,1.0796606752836921,0
matlab_0088,1.5358897417550117,1.0796606752836921,0
matlab_0089,1.553343034274955,1.0796606752836921,0
matlab_0090,1.5707963267948983,1.0796606752836921,0
matlab_0091,1.5882496193148417,1.0796606752836921,0
matlab_0092,1.605702911834785,1.0796606752836921,0
matlab_0093,1.6231562043547283,1.0796606752836921,0
matlab_0094,1.6406094968746716,1.0796606752836921,0
matlab_0095,1.6580627893946149,1.0796606752836921,0
matlab_0096,1.6755160819145583,1.0796606752836921,0
matlab_0097,1.6929693744345016,1.0796606752836921,0
matlab_0098,1.7104226669544449,1.0796606752836921,0
matlab_0099,1.7278759594743882,1.0796606752836921,0
matlab_0100,1.7453292519943318,1.0796606752836921,0
matlab_0101,1.7627825445142749,1.0796606752836921,0
matlab_0102,1.7802358370342182,1.0796606752836921,0
matlab_0103,1.7976891295541615,1.0796606752836921,0
matlab_0104,1.8151424220741048,1.0796606752836921,0
matlab_0105,1.8325957145940481,1.0796606752836921,0
matlab_0106,1.8500490071139917,1.0796606752836921,0
matlab_0107,1.8675022996339348,1.0796606752836921,0
matlab_0108,1.8849555921538783,1.0796606752836921,0
matlab_0109,1.9024088846738214,1.0796606752836921,0
matlab_0110,1.9198621771937647,1.0796606752836921,0
matlab_0111,1.937315469713708,1.0796606752836921,0
matlab_0112,1.9547687622336516,1.0796606752836921,0
matlab_0113,1.9722220547535947,1.0796606752836921,0
matlab_0114,1.9896753472735382,1.0796606752836921,0
matlab_0115,2.0071286397934811,1.0796606752836921,0
matlab_0116,2.0245819323134242,1.0796606752836921,0
matlab_0117,2.0420352248333673,1.0796606752836921,0
matlab_0118,2.0594885173533104,1.0796606752836921,0
matlab_0119,2.0769418098732535,1.0796606752836921,0
matlab_0120,2.0943951023931966,1.0796606752836921,0
matlab_0121,2.1118483949131397,1.0796606752836921,0
matlab_0122,2.1293016874330828,1.0796606752836921,0
matlab_0123,2.1467549799530259,1.0796606752836921,0
matlab_0124,2.164208272472969,1.0796606752836921,0
matlab_0125,2.1816615649929121,1.0796606752836921,0
matlab_0126,2.1991148575128552,1.0796606752836921,0
matlab_0127,2.2165681500327983,1.0796606752836921,0
matlab_0128,2.2340214425527414,1.0796606752836921,0
matlab_0129,2.2514747350726845,1.0796606752836921,0
matlab_0130,2.2689280275926276,1.0796606752836921,0
matlab_0131,2.2863813201125707,1.0796606752836921,0
matlab_0132,2.3038346126325138,1.0796606752836921,0
matlab_0133,2.3212879051524569,1.0796606752836921,0
matlab_0134,2.3387411976724,1.0796606752836921,0
matlab_0135,2.3561944901923431,1.0796606752836921,0
matlab_0136,2.3736477827122862,1.0796606752836921,0
matlab_0137,2.3911010752322293,1.0796606752836921,0
matlab_0138,2.4085543677521724,1.0796606752836921,0
matlab_0139,2.4260076602721155,1.0796606752836921,0
matlab_0140,2.4434609527920585,1.0796606752836921,0
matlab_0141,2.4609142453120016,1.0796606752836921,0
matlab_0142,2.4783675378319447,1.0796606752836921,0
matlab_0143,2.4958208303518878,1.0796606752836921,0
matlab_0144,2.5132741228718309,1.0796606752836921,0
matlab_0145,2.530727415391774,1.0796606752836921,0
matlab_0146,2.5481807079117171,1.0796606752836921,0
matlab_0147,2.5656340004316602,1.0796606752836921,0
matlab_0148,2.5830872929516033,1.0796606752836921,0
matlab_0149,2.6005405854715464,1.0796606752836921,0
matlab_0150,2.6179938779914895,1.0796606752836921,0
matlab_0151,2.6354471705114326,1.0796606752836921,0
matlab_0152,2.6529004630313757,1.0796606752836921,0
matlab_0153,2.6703537555513188,1.0796606752836921,0
matlab_0154,2.6878070480712619,1.0796606752836921,0
matlab_0155,2.705260340591205,1.0796606752836921,0
matlab_0156,2.7227136331111481,1.0796606752836921,0
matlab_0157,2.7401669256310912,1.0796606752836921,0
matlab_0158,2.7576202181510343,1.0796606752836921,0
matlab_0159,2.7750735106709774,1.0796606752836921,0
matlab_0160,2.7925268031909205,1.0796606752836921,0
matlab_0161,2.8099800957108636,1.0796606752836921,0
matlab_0162,2.8274333882308067,1.0796606752836921,0
matlab_0163,2.8448866807507498,1.0796606752836921,0
matlab_0164,2.8623399732706929,1.0796606752836921,0
matlab_0165,2.879793265790636,1.0796606752836921,0
matlab_0166,2.8972465583105791,1.0796606752836921,0
matlab_0167,2.9146998508305222,1.0796606752836921,0
matlab_0168,2.9321531433504653,1.0796606752836921,0
matlab_0169,2.9496064358704084,1.0796606752836921,0
matlab_0170,2.9670597283903515,1.0796606752836921,0
matlab_0171,2.9845130209102946,1.0796606752836921,0
matlab_0172,3.0019663134302377,1.0796606752836921,0
matlab_0173,3.0194196059501808,1.0796606752836921,0
matlab_0174,3.0368728984701239,1.0796606752836921,0
matlab_0175,3.054326190990067,1.0796606752836921,0
matlab_0176,3.0717794835100101,1.0796606752836921,0
matlab_0177,3.0892327760299532,1.0796606752836921,0
matlab_0178,3.1066860685498963,1.0796606752836921,0
matlab_0179,3.1241393610698394,1.0796606752836921,0
matlab_0180,3.1415926535897825,1.0796606752836921,0
matlab_0181,3.1590459461097251,1.0796606752836921,0
matlab_0182,3.1764992386296682,1.0796606752836921,0
matlab_0183,3.1939525311496113,1.0796606752836921,0
matlab_0184,3.2114058236695544,1.0796606752836921,0
matlab_0185,3.2288591161894975,1.0796606752836921,0
matlab_0186,3.2463124087094406,1.0796606752836921,0
matlab_0187,3.2637657012293837,1.0796606752836921,0
matlab_0188,3.2812189937493268,1.0796606752836921,0
matlab_0189,3.2986722862692703,1.0796606752836921,0
matlab_0190,3.3161255787892134,1.0796606752836921,0
matlab_0191,3.3335788713091565,1.0796606752836921,0
matlab_0192,3.3510321638290992,1.0796606752836921,0
matlab_0193,3.3684854563490427,1.0796606752836921,0
matlab_0194,3.3859387488689854,1.0796606752836921,0
matlab_0195,3.4033920413889285,1.0796606752836921,0
matlab_0196,3.420845333908872,1.0796606752836921,0
matlab_0197,3.4382986264288151,1.0796606752836921,0
matlab_0198,3.4557519189487582,1.0796606752836921,0
matlab_0199,3.4732052114687009,1.0796606752836921,0
matlab_0200,3.4906585039886444,1.0796606752836921,0
matlab_0201,3.5081117965085875,1.0796606752836921,0
matlab_0202,3.5255650890285306,1.0796606752836921,0
matlab_0203,3.5430183815484733,1.0796606752836921,0
matlab_0204,3.5604716740684164,1.0796606752836921,0
matlab_0205,3.5779249665883595,1.0796606752836921,0
matlab_0206,3.595378259108303,1.0796606752836921,0
matlab_0207,3.6128315516282461,1.0796606752836921,0
matlab_0208,3.6302848441481892,1.0796606752836921,0
matlab_0209,3.6477381366681318,1.0796606752836921,0
matlab_0210,3.6651914291880749,1.0796606752836921,0
matlab_0211,3.6826447217080185,1.0796606752836921,0
matlab_0212,3.7000980142279616,1.0796606752836921,0
matlab_0213,3.7175513067479047,1.0796606752836921,0
matlab_0214,3.7350045992678478,1.0796606752836921,0
matlab_0215,3.7524578917877909,1.0796606752836921,0
matlab_0216,3.769911184307734,1.0796606752836921,0
matlab_0217,3.7873644768276771,1.0796606752836921,0
matlab_0218,3.8048177693476202,1.0796606752836921,0
matlab_0219,3.8222710618675633,1.0796606752836921,0
matlab_0220,3.8397243543875064,1.0796606752836921,0
matlab_0221,3.8571776469074495,1.0796606752836921,0
matlab_0222,3.8746309394273926,1.0796606752836921,0
matlab_0223,3.8920842319473352,1.0796606752836921,0
matlab_0224,3.9095375244672788,1.0796606752836921,0
matlab_0225,3.9269908169872219,1.0796606752836921,0
matlab_0226,3.944444109507165,1.0796606752836921,0
matlab_0227,3.9618974020271081,1.0796606752836921,0
matlab_0228,3.9793506945470511,1.0796606752836921,0
matlab_0229,3.9968039870669942,1.0796606752836921,0
matlab_0230,4.0142572795869373,1.0796606752836921,0
matlab_0231,4.0317105721068804,1.0796606752836921,0
matlab_0232,4.0491638646268235,1.0796606752836921,0
matlab_0233,4.0666171571467666,1.0796606752836921,0
matlab_0234,4.0840704496667097,1.0796606752836921,0
matlab_0235,4.1015237421866528,1.0796606752836921,0
matlab_0236,4.1189770347065959,1.0796606752836921,0
