sample_id,fx,fy
matlab_0000,274.38477891412742,-51.222353507764367
matlab_0001,808.46575483533968,-217.9027628442409
matlab_0002,1673.9531389833151,-505.3739802574886
matlab_0003,3688.8780510812712,-1213.2114700849343
matlab_0004,11595.65707412695,-4150.9629807897836
matlab_0005,187170.12144303002,-74612.368349623881
matlab_0006,187170.12144303002,-74612.368349623881
matlab_0007,11595.65707412695,-4150.9629807897836
matlab_0008,3688.8780510812712,-1213.2114700849343
matlab_0009,1673.9531389833151,-505.3739802574886
matlab_0010,808.46575483533968,-217.9027628442409
matlab_0011,274.38477891412685,-51.222353507764069
matlab_0012,-205.99490221329651,89.870811724016605
matlab_0013,-854.18616091007357,273.08677015395688
matlab_0014,-2155.8804827668378,637.61730117984359
matlab_0015,-6330.9848114813767,1818.6501020218248
matlab_0016,-44323.452936421112,12838.827888695516
matlab_0017,-44323.452936421112,12838.827888695516
matlab_0018,-6330.9848114813767,1818.6501020218248
matlab_0019,-2155.8804827668378,637.61730117984359
matlab_0020,-854.18616091007357,273.08677015395688
matlab_0021,-205.99490221329651,89.870811724016605
matlab_0022,274.38477891412685,-51.222353507764069
