1.586064,0.179080,0.000000
1.549694,0.161506,0.000000
1.511723,0.144756,0.000000
1.472228,0.128860,0.000000
1.431289,0.113842,0.000000
1.388991,0.099718,0.000000
1.345421,0.086502,0.000000
1.300669,0.074201,0.000000
1.254827,0.062816,0.000000
1.207986,0.052343,0.000000
1.160240,0.042774,0.000000
1.111683,0.034094,0.000000
1.062408,0.026286,0.000000
1.012506,0.019327,0.000000
0.962068,0.013189,0.000000
0.911183,0.007843,0.000000
0.859938,0.003254,0.000000
0.808418,-0.000614,0.000000
0.756703,-0.003799,0.000000
0.704873,-0.006344,0.000000
0.653001,-0.008292,0.000000
0.601162,-0.009688,0.000000
0.549422,-0.010576,0.000000
0.497847,-0.011004,0.000000
0.446497,-0.011018,0.000000
0.395431,-0.010665,0.000000
0.344701,-0.009992,0.000000
0.294358,-0.009046,0.000000
0.244449,-0.007871,0.000000
0.195016,-0.006513,0.000000
0.146099,-0.005015,0.000000
0.097734,-0.003420,0.000000
0.049954,-0.001768,0.000000
0.002790,-0.000099,0.000000
-0.043732,0.001549,0.000000
-0.089588,0.003141,0.000000
-0.134755,0.004642,0.000000
-0.179214,0.006021,0.000000
-0.222949,0.007245,0.000000
-0.265945,0.008288,0.000000
-0.308189,0.009122,0.000000
-0.349670,0.009722,0.000000
-0.390379,0.010066,0.000000
-0.430309,0.010133,0.000000
-0.469453,0.009904,0.000000
-0.507807,0.009361,0.000000
-0.545368,0.008488,0.000000
-0.582132,0.007273,0.000000
-0.618099,0.005701,0.000000
-0.653268,0.003764,0.000000
-0.687640,0.001451,0.000000
-0.721215,-0.001245,0.000000
-0.753996,-0.004331,0.000000
-0.785985,-0.007811,0.000000
-0.817184,-0.011689,0.000000
-0.847598,-0.015969,0.000000
-0.877229,-0.020650,0.000000
-0.906082,-0.025734,0.000000
-0.934161,-0.031219,0.000000
-0.961471,-0.037105,0.000000
-0.988016,-0.043387,0.000000
-1.013802,-0.050064,0.000000
-1.038833,-0.057131,0.000000
-1.063116,-0.064582,0.000000
-1.086655,-0.072412,0.000000
-1.109455,-0.080614,0.000000
-1.131523,-0.089182,0.000000
-1.152863,-0.098108,0.000000
-1.173482,-0.107383,0.000000
-1.193385,-0.117000,0.000000
-1.212577,-0.126949,0.000000
-1.231065,-0.137220,0.000000
-1.248853,-0.147804,0.000000
-1.265947,-0.158690,0.000000
-1.282354,-0.169868,0.000000
-1.298077,-0.181326,0.000000
-1.313124,-0.193054,0.000000
-1.327499,-0.205040,0.000000
-1.341208,-0.217273,0.000000
-1.354256,-0.229739,0.000000
-1.366649,-0.242428,0.000000
-1.378392,-0.255327,0.000000
-1.389492,-0.268423,0.000000
-1.399952,-0.281703,0.000000
-1.409779,-0.295156,0.000000
-1.418977,-0.308768,0.000000
-1.427553,-0.322525,0.000000
-1.435512,-0.336416,0.000000
-1.442860,-0.350426,0.000000
-1.449600,-0.364543,0.000000
-1.455741,-0.378753,0.000000
-1.461285,-0.393042,0.000000
-1.466240,-0.407399,0.000000
-1.470611,-0.421808,0.000000
-1.474403,-0.436256,0.000000
-1.477622,-0.450731,0.000000
-1.480274,-0.465218,0.000000
-1.482365,-0.479704,0.000000
-1.483900,-0.494175,0.000000
-1.484885,-0.508619,0.000000
-1.485326,-0.523022,0.000000
-1.485230,-0.537370,0.000000
-1.484601,-0.551649,0.000000
-1.483448,-0.565848,0.000000
-1.481775,-0.579951,0.000000
-1.479589,-0.593947,0.000000
-1.476896,-0.607821,0.000000
-1.473704,-0.621561,0.000000
-1.470019,-0.635155,0.000000
-1.465847,-0.648587,0.000000
-1.461196,-0.661847,0.000000
-1.456072,-0.674921,0.000000
-1.450482,-0.687796,0.000000
-1.444434,-0.700460,0.000000
-1.437935,-0.712901,0.000000
-1.430993,-0.725106,0.000000
-1.423615,-0.737062,0.000000
-1.415808,-0.748759,0.000000
-1.407582,-0.760183,0.000000
-1.398942,-0.771323,0.000000
-1.389899,-0.782168,0.000000
-1.380459,-0.792706,0.000000
-1.370632,-0.802926,0.000000
-1.360425,-0.812817,0.000000
-1.349848,-0.822367,0.000000
-1.338909,-0.831567,0.000000
-1.327617,-0.840406,0.000000
-1.315982,-0.848873,0.000000
-1.304012,-0.856959,0.000000
-1.291716,-0.864654,0.000000
-1.279104,-0.871949,0.000000
-1.266187,-0.878835,0.000000
-1.252972,-0.885302,0.000000
