1.025260,1.059819,0.000000
0.995195,1.049306,0.000000
0.964116,1.038783,0.000000
0.932062,1.028277,0.000000
0.899077,1.017810,0.000000
0.865208,1.007400,0.000000
0.830503,0.997066,0.000000
0.795013,0.986822,0.000000
0.758789,0.976681,0.000000
0.721886,0.966652,0.000000
0.684357,0.956742,0.000000
0.646259,0.946957,0.000000
0.607646,0.937298,0.000000
0.568575,0.927765,0.000000
0.529100,0.918357,0.000000
0.489278,0.909067,0.000000
0.449162,0.899892,0.000000
0.408806,0.890821,0.000000
0.368263,0.881845,0.000000
0.327583,0.872953,0.000000
0.286817,0.864133,0.000000
0.246011,0.855371,0.000000
0.205213,0.846651,0.000000
0.164467,0.837959,0.000000
0.123816,0.829278,0.000000
0.083299,0.820592,0.000000
0.042957,0.811884,0.000000
0.002825,0.803136,0.000000
-0.037062,0.794333,0.000000
-0.076670,0.785456,0.000000
-0.115971,0.776489,0.000000
-0.154933,0.767415,0.000000
-0.193531,0.758218,0.000000
-0.231740,0.748883,0.000000
-0.269536,0.739394,0.000000
-0.306898,0.729737,0.000000
-0.343806,0.719898,0.000000
-0.380241,0.709864,0.000000
-0.416187,0.699623,0.000000
-0.451627,0.689163,0.000000
-0.486549,0.678473,0.000000
-0.520939,0.667544,0.000000
-0.554786,0.656366,0.000000
-0.588078,0.644931,0.000000
-0.620807,0.633231,0.000000
-0.652965,0.621261,0.000000
-0.684543,0.609014,0.000000
-0.715535,0.596485,0.000000
-0.745935,0.583670,0.000000
-0.775737,0.570567,0.000000
-0.804938,0.557171,0.000000
-0.833533,0.543481,0.000000
-0.861519,0.529497,0.000000
-0.888894,0.515217,0.000000
-0.915654,0.500641,0.000000
-0.941799,0.485771,0.000000
-0.967326,0.470608,0.000000
-0.992234,0.455154,0.000000
-1.016523,0.439411,0.000000
-1.040192,0.423382,0.000000
-1.063242,0.407072,0.000000
-1.085671,0.390483,0.000000
-1.107481,0.373621,0.000000
-1.128672,0.356490,0.000000
-1.149245,0.339096,0.000000
-1.169200,0.321445,0.000000
-1.188539,0.303542,0.000000
-1.207263,0.285395,0.000000
-1.225374,0.267009,0.000000
-1.242872,0.248393,0.000000
-1.259760,0.229553,0.000000
-1.276040,0.210496,0.000000
-1.291712,0.191232,0.000000
-1.306779,0.171768,0.000000
-1.321244,0.152112,0.000000
-1.335108,0.132273,0.000000
-1.348374,0.112260,0.000000
-1.361043,0.092082,0.000000
-1.373119,0.071747,0.000000
-1.384603,0.051266,0.000000
-1.395500,0.030647,0.000000
-1.405810,0.009899,0.000000
-1.415537,-0.010966,0.000000
-1.424683,-0.031941,0.000000
-1.433253,-0.053014,0.000000
-1.441247,-0.074176,0.000000
-1.448671,-0.095416,0.000000
-1.455526,-0.116726,0.000000
-1.461817,-0.138094,0.000000
-1.467546,-0.159510,0.000000
-1.472716,-0.180964,0.000000
-1.477332,-0.202446,0.000000
-1.481397,-0.223946,0.000000
-1.484915,-0.245452,0.000000
-1.487889,-0.266955,0.000000
-1.490323,-0.288444,0.000000
-1.492222,-0.309908,0.000000
-1.493589,-0.331338,0.000000
-1.494429,-0.352723,0.000000
-1.494746,-0.374052,0.000000
-1.494544,-0.395314,0.000000
-1.493828,-0.416500,0.000000
-1.492602,-0.437600,0.000000
-1.490871,-0.458601,0.000000
-1.488641,-0.479496,0.000000
-1.485915,-0.500272,0.000000
-1.482700,-0.520920,0.000000
-1.478999,-0.541430,0.000000
-1.474820,-0.561791,0.000000
-1.470166,-0.581993,0.000000
-1.465043,-0.602026,0.000000
-1.459458,-0.621881,0.000000
-1.453416,-0.641547,0.000000
-1.446922,-0.661015,0.000000
-1.439983,-0.680275,0.000000
-1.432606,-0.699316,0.000000
-1.424795,-0.718131,0.000000
-1.416558,-0.736708,0.000000
-1.407901,-0.755039,0.000000
-1.398831,-0.773115,0.000000
-1.389354,-0.790926,0.000000
-1.379478,-0.808464,0.000000
-1.369209,-0.825719,0.000000
-1.358554,-0.842684,0.000000
-1.347521,-0.859348,0.000000
-1.336117,-0.875705,0.000000
-1.324349,-0.891745,0.000000
-1.312224,-0.907460,0.000000
-1.299752,-0.922844,0.000000
-1.286939,-0.937887,0.000000
-1.273792,-0.952582,0.000000
-1.260321,-0.966923,0.000000
-1.246533,-0.980901,0.000000
-1.232436,-0.994511,0.000000
-1.218038,-1.007744,0.000000
-1.203349,-1.020596,0.000000
-1.188375,-1.033059,0.000000
-1.173126,-1.045127,0.000000
-1.157609,-1.056796,0.000000
-1.141835,-1.068059,0.000000
-1.125811,-1.078911,0.000000
-1.109545,-1.089347,0.000000
-1.093047,-1.099363,0.000000
-1.076326,-1.108955,0.000000
-1.059389,-1.118118,0.000000
-1.042247,-1.126849,0.000000
-1.024907,-1.135144,0.000000
-1.007379,-1.143001,0.000000
-0.989671,-1.150416,0.000000
-0.971793,-1.157388,0.000000
-0.953752,-1.163914,0.000000
-0.935558,-1.169993,0.000000
-0.917219,-1.175624,0.000000
-0.898744,-1.180805,0.000000
-0.880142,-1.185536,0.000000
-0.861421,-1.189817,0.000000
-0.842589,-1.193648,0.000000
-0.823656,-1.197029,0.000000
-0.804628,-1.199963,0.000000
-0.785515,-1.202449,0.000000
-0.766324,-1.204490,0.000000
-0.747064,-1.206088,0.000000
-0.727741,-1.207245,0.000000
-0.708365,-1.207963,0.000000
-0.688941,-1.208247,0.000000
-0.669478,-1.208099,0.000000
-0.649983,-1.207524,0.000000
-0.630462,-1.206525,0.000000
-0.610923,-1.205107,0.000000
-0.591372,-1.203274,0.000000
-0.571816,-1.201032,0.000000
