sample_id,x,y,vx,vy,ax,ay
pmks_positive_0000,0.5,0.69999999999999996,-6.0246322317891474,0,-8.4680533166083833,-0.94878341276023803
pmks_positive_0001,0.43299053862474324,0.69994221522942368,-6.1171716076877862,-0.010468977845639727,-8.2992328557860908,-0.94790139932138362
pmks_positive_0002,0.36497005790226922,0.6997689683566044,-6.2078196202488369,-0.020918490316057928,-8.1253476237488904,-0.94525675055115022
pmks_positive_0003,0.29595974115483692,0.69948058152887604,-6.2965206862477041,-0.031329102743293834,-7.946456380914718,-0.94085363804464173
pmks_positive_0004,0.22598138151753489,0.69907759109378986,-6.383219900710432,-0.041681441806762198,-7.7626232597639131,-0.93469900432644026
pmks_positive_0005,0.15505737412560805,0.69856074675354307,-6.4678630959859804,-0.051956226039337576,-7.5739177228542047,-0.92680254769215353
pmks_positive_0006,0.083210707652600746,0.69793101038362693,-6.5503969002971809,-0.062134296133068145,-7.3804145103668191,-0.91717670107130345
pmks_positive_0007,0.010464955205588211,0.69718955451849318,-6.6307687956556514,-0.072196644978965954,-7.182193577333158,-0.90583660499547769
pmks_positive_0008,-0.063155735414735403,0.69633776050731022,-6.7089271750277,-0.082124447376384482,-6.9793400207312351,-0.89280007477881318
pmks_positive_0009,-0.13762665208034264,0.69537721634399396,-6.7848213986407293,-0.091899089348793039,-6.7719439966794264,-0.87808756204010607
pmks_positive_0010,-0.2129225293183854,0.69430971417608944,-6.8584018493221874,-0.10150219700430793,-6.560100627992048,-0.86172211071732407
pmks_positive_0011,-0.28901755989868505,0.69313724749788896,-6.9296199867663351,-0.11091566488111329,-6.3439099023966703,-0.84372930774575483
pmks_positive_0012,-0.36588540701381511,0.69186200803382292,-6.9984284006275708,-0.120121683719912,-6.1234765617461244,-0.82413722859035432
pmks_positive_0013,-0.44349921703826922,0.69048638231869219,-7.0647808623428814,-0.12910276760773859,-5.898909982589652,-0.80297637784091769
pmks_positive_0014,-0.52183163285221035,0.68901294798206258,-7.1286323755902403,-0.13784178043987258,-5.670324048496254,-0.78027962509547244
pmks_positive_0015,-0.60085480771414268,0.68744446974451101,-7.189939225294105,-0.14632196164916259,-5.4378370145498334,-0.75608213637263399
pmks_positive_0016,-0.68054041966617085,0.68578389513425186,-7.2486590250941729,-0.15452695115479767,-5.2015713644594959,-0.73042130130735972
pmks_positive_0017,-0.76085968645428004,0.68403434993280321,-7.3047507631983049,-0.16244081348545567,-4.9616536607494055,-0.70333665639689524
pmks_positive_0018,-0.84178338094549687,0.68219913335921589,-7.3581748465459773,-0.17004806103474443,-4.7182143885109094,-0.67486980457418122
pmks_positive_0019,-0.92328184702282634,0.68028171300254847,-7.40889314321387,-0.17733367640998485,-4.4713877932150021,-0.64506433139502151
pmks_positive_0020,-1.0053250159383129,0.67828571951285888,-7.4568690230008752,-0.18428313383855693,-4.2213117130957203,-0.61396571813242584
pmks_positive_0021,-1.0878824231036628,0.67621494106125546,-7.5020673961354873,-0.1908824195993363,-3.9681274066247432,-0.58162125207726201
pmks_positive_0022,-1.1709232252976047,0.67407331757999422,-7.5444547500542187,-0.19711805145003655,-3.7119793756038115,-0.54807993434801783
pmks_positive_0023,-1.2544162182682097,0.67186493479373688,-7.5839991842057053,-0.20297709702466596,-3.4530151844059573,-0.51339238551485689
pmks_positive_0024,-1.3383298547084088,0.66959401805360308,-7.6206704428408099,-0.20844719117863791,-3.1913852758968093,-0.4776107493435115
pmks_positive_0025,-1.4226322625820735,0.66726492598563603,-7.6544399457551382,-0.21351655226248831,-2.9272427845661011,-0.44078859496369793
pmks_positive_0026,-1.5072912637780078,0.66488214396564693,-7.6852808169559559,-0.21817399730846443,-2.6607433473947393,-0.40298081776403344
pmks_positive_0027,-1.5922743930688039,0.66245027743246965,-7.7131679112314719,-0.22240895611758732,-2.3920449129758237,-0.36424353931141917
pmks_positive_0028,-1.6775489173513165,0.65997404505188939,-7.7380778386059763,-0.22621148423802706,-2.1213075493989457,-0.32463400658741393
pmks_positive_0029,-1.7630818551453036,0.65745827174342608,-7.7599889866699678,-0.2295722748288565,-1.8486932513950873,-0.28421049082736777
pmks_positive_0030,-1.8488399963267774,0.65490788158234459,-7.7788815407798282,-0.2324826694063257,-1.5743657472260102,-0.24303218624005568
pmks_positive_0031,-1.934789922072623,0.6523278905892429,-7.7947375021267113,-0.23493466747282099,-1.2984903057861339,-0.20115910887641891
pmks_positive_0032,-2.0208980249928477,0.64972339941949997,-7.8075407036796349,-0.23692093503161454,-1.0212335443675062,-0.15865199590594908
pmks_positive_0033,-2.1071305294270744,0.64709958596483652,-7.8172768240123949,-0.2384348119932658,-0.74276323751960316,-0.11557220554810893
pmks_positive_0034,-2.1934535118821614,0.64446169787926344,-7.8239333990286948,-0.23947031848220784,-0.46324812741475618,-0.071981617894248839
pmks_positive_0035,-2.2798329215876212,0.64181504504141174,-7.8274998316043192,-0.24002216005460525,-0.182857736108895,-0.027942536842986199
pmks_positive_0036,-2.3662346011460915,0.6391649919651794,-7.8279673991692693,-0.24008573184094043,0.09823781993581715,0.016482406641266212
pmks_positive_0037,-2.452624307256281,0.63651695017060206,-7.8253292592567671,-0.23965712162901251,0.3798680127233256,0.06123034975065017
pmks_positive_0038,-2.538967731486041,0.63387637052637835,-7.8195804530496389,-0.23873311190515362,0.66186208267210844,0.10623829135512747
pmks_positive_0039,-2.6252305210737088,0.63124873557557493,-7.8107179069580308,-0.23731118087336192,0.94404921534550201,0.15144318365513598
pmks_positive_0040,-2.7113782997361717,0.62863955185562936,-7.7987404322654701,-0.2353895024738378,1.2262587146948514,0.19678202181262033
