sample_id,x,y,vx,vy,ax,ay
pmks_positive_0000,0,0.10000000000000001,15.670368875861008,-21.805689888811632,34.480646231111088,24.779057588855036
pmks_positive_0001,0.17505363158684162,-0.13915934376997718,16.048543965364981,-21.528883129979658,34.042940477505788,25.377053870609728
pmks_positive_0002,0.35425450772844869,-0.37522715528672457,16.421830512911367,-21.245518464791317,33.594864914449666,25.967320055922389
pmks_positive_0003,0.53754804210199225,-0.60813152600801779,16.790114811801672,-20.955682208868637,33.136556030099833,26.549676343994935
pmks_positive_0004,0.72487840172129658,-0.83780151100634015,17.153284679070815,-20.659462649142888,32.668153429782215,27.123945343460623
pmks_positive_0005,0.91618852394410943,-1.0641671505793955,17.511229489659105,-20.356950016961502,32.189799793466371,27.689952126419119
pmks_positive_0006,1.111420133853942,-1.2871594915605193,17.86384021010976,-20.048236460602745,31.701640832303845,28.247524281721329
pmks_positive_0007,1.3105137620111638,-1.5067106083224697,18.211009431781505,-19.733416017206462,31.203825244243113,28.796491967487402
pmks_positive_0008,1.5134087625679751,-1.7227536234682486,18.552631403566327,-19.412584584129441,30.696504668734732,29.336687962842309
pmks_positive_0009,1.7200433317417172,-1.9352227282025805,18.888602064102244,-19.085839889734167,30.179833640540544,29.867947718852854
pmks_positive_0010,1.9303545266409063,-2.1440532023779308,19.218819073471437,-18.7532814636198,29.653969542660835,30.390109408650929
pmks_positive_0011,2.1442782844382453,-2.3491814342088819,19.543181844373972,-18.415010606304499,29.119072558393981,30.903013976727529
pmks_positive_0012,2.3617494418847862,-2.5505449396488906,19.861591572767654,-18.071130358368297,28.575305622543041,31.406505187382596
pmks_positive_0013,2.5827017551592739,-2.7480823814235542,20.173951267964718,-17.721745469065976,28.022834371784288,31.900429672315948
pmks_positive_0014,2.8070679200466806,-2.9417335877145163,20.480165782176101,-17.366962364419361,27.46182709421258,32.384636977344698
pmks_positive_0015,3.0347795924396905,-3.1314395704883999,20.780141839494416,-17.006889114799012,26.892454678079293,32.858979608233142
pmks_positive_0016,3.2657674091570019,-3.3171425434651276,21.073788064306665,-16.641635402004859,26.314890559738004,33.323313075620824
pmks_positive_0017,3.4999610090720168,-3.4987859397201895,21.36101500912816,-16.271312485856111,25.729310670814147,33.777495939035497
pmks_positive_0018,3.7372890545455117,-3.6763144289154646,21.641735181849075,-15.896033170300433,25.13589338461454,34.221389849977186
pmks_positive_0019,3.9776792531557916,-3.8496739341533868,21.915863072385399,-15.515911769052746,24.534819461793106,34.654859594060518
pmks_positive_0020,4.2210583797196453,-4.0188116484492902,22.183315178726147,-15.131064070774194,23.926271995289476,35.077773132202353
pmks_positive_0021,4.4673522985974543,-4.183676050816926,22.444010032368855,-14.741607303801777,23.31043635455708,35.490001640842088
pmks_positive_0022,4.716485986275627,-4.3442169219622535,22.697868223135689,-14.347660100439464,22.68750012909782,35.891419551182651
pmks_positive_0023,4.9683835542194839,-4.5003853595807328,22.944812423362578,-13.949342460821654,22.057653071320491,36.281904587439954
pmks_positive_0024,5.2229682719896431,-4.652133793253423,23.184767411453919,-13.546775716359964,21.421087038740353,36.661337804089207
pmks_positive_0025,5.4801625906148566,-4.799415998937409,23.417660094795846,-13.140082492784501,20.777995935537476,37.029603622096985
pmks_positive_0026,5.7398881662141665,-4.942187113046085,23.643419532020932,-12.729386672790907,20.12857565349168,37.38658986412765
pmks_positive_0027,6.0020658838612357,-5.0804036461150375,23.861976954617614,-12.314813358304438,19.473024012311932,37.732187788713674
pmks_positive_0028,6.2666158816834914,-5.2140234960493608,24.073265787877759,-11.896488832372755,18.811540699378618,38.066292123379341
pmks_positive_0029,6.5334575751888435,-5.3430059609483624,24.277221671175958,-11.474540520698859,18.144327208916788,38.38880109670778
pmks_positive_0030,6.802509681812503,-5.4673117515037504,24.473782477574389,-11.04909695282598,17.471586780619067,38.699616469341493
pmks_positive_0031,7.0736902456764206,-5.5869030029675457,24.662888332747297,-10.620287722986266,16.793524337736908,38.998643563907045
