sample_id,fx,fy
matlab_0000,25.763681188202462,-8.1298906525976307
matlab_0001,28.359694014060388,-6.314498674054537
matlab_0002,30.936273736439528,-4.4970469407695255
matlab_0003,33.47968975769929,-2.6885697990013053
matlab_0004,35.976415273495753,-0.90071576414844501
matlab_0005,38.412912826969354,0.85405829479840689
matlab_0006,40.775409895058552,2.5622656083288806
matlab_0007,43.049657669955856,4.2091328003001003
matlab_0008,45.220665032562543,5.7782983208313166
matlab_0009,47.272398077590935,7.2514537913464014
matlab_0010,49.187433294719241,8.6079126766639629
matlab_0011,50.946549428055199,9.8240862089412975
matlab_0012,52.528238829324025,10.872840444183003
matlab_0013,53.908113361594765,11.722700131683482
matlab_0014,55.05817198202989,12.336853851608215
matlab_0015,55.945886130728688,12.671899358997905
matlab_0016,56.5330436419273,12.676246392552031
matlab_0017,56.774270071247294,12.288063562979627
matlab_0018,56.615115055014734,11.432612076192106
matlab_0019,55.989545888048688,10.01874541451178
matlab_0020,54.816623554388094,7.934260414925113
matlab_0021,52.996036195014163,5.039645038034771
matlab_0022,50.402012260105955,1.1595548038799515
matlab_0023,46.874898431896995,-3.9289810355132864
matlab_0024,42.209311398064948,-10.513146611005119
matlab_0025,36.137162570102916,-18.968092151648804
matlab_0026,28.302839787481357,-29.791636203272461
matlab_0027,18.226092417283002,-43.656114584329572
matlab_0028,5.2450957586571763,-61.487831832791336
matlab_0029,-11.573453003439859,-84.592358490124496
matlab_0030,-33.581083593602209,-114.85874942602989
matlab_0031,-62.79647216053165,-155.1053572372152
matlab_0032,-102.34714438191996,-209.69228002289853
matlab_0033,-157.2965350910485,-285.66557699712268
matlab_0034,-236.29691382171316,-395.03819474307147
matlab_0035,-355.17121741725487,-559.71800186785697
matlab_0036,-545.52027421337243,-823.30885288550053
matlab_0037,-878.45505453865439,-1283.5144775380866
matlab_0038,-1544.0147943706659,-2200.0263446051868
matlab_0039,-3209.5611495563458,-4478.2198179640882
matlab_0040,-9828.5856966298925,-13424.374524594115
matlab_0041,-167387.78857799157,-220314.29924861135
matlab_0042,-167387.78857799157,-220314.29924861135
matlab_0043,-9828.5856966298925,-13424.374524594115
matlab_0044,-3209.5611495563458,-4478.2198179640882
matlab_0045,-1544.0147943706659,-2200.0263446051868
matlab_0046,-878.45505453865439,-1283.5144775380866
matlab_0047,-545.52027421337243,-823.30885288550053
matlab_0048,-355.17121741725487,-559.71800186785697
matlab_0049,-236.29691382171316,-395.03819474307147
matlab_0050,-157.2965350910485,-285.66557699712268
matlab_0051,-102.34714438191996,-209.69228002289853
matlab_0052,-62.79647216053165,-155.1053572372152
matlab_0053,-33.581083593602209,-114.85874942602989
matlab_0054,-11.573453003439859,-84.592358490124496
matlab_0055,5.2450957586571763,-61.487831832791336
matlab_0056,18.226092417283002,-43.656114584329572
matlab_0057,28.302839787481357,-29.791636203272461
matlab_0058,36.137162570102916,-18.968092151648804
matlab_0059,42.209311398064948,-10.513146611005119
matlab_0060,46.874898431896995,-3.9289810355132864
matlab_0061,50.402012260105955,1.1595548038799515
matlab_0062,52.996036195014163,5.039645038034771
matlab_0063,54.816623554388094,7.934260414925113
matlab_0064,55.989545888048688,10.01874541451178
matlab_0065,56.615115055014734,11.432612076192106
matlab_0066,56.774270071247294,12.288063562979627
matlab_0067,56.5330436419273,12.676246392552031
matlab_0068,55.945886130728688,12.671899358997905
matlab_0069,55.05817198202989,12.336853851608215
matlab_0070,53.908113361594765,11.722700131683482
matlab_0071,52.528238829324025,10.872840444183003
matlab_0072,50.946549428055199,9.8240862089412975
matlab_0073,49.187433294719241,8.6079126766639629
matlab_0074,47.272398077590935,7.2514537913464014
matlab_0075,45.220665032562543,5.7782983208313166
matlab_0076,43.049657669955856,4.2091328003001003
matlab_0077,40.775409895058552,2.5622656083288806
matlab_0078,38.412912826969354,0.85405829479840689
matlab_0079,35.976415273495753,-0.90071576414844501
matlab_0080,33.47968975769929,-2.6885697990013053
matlab_0081,30.936273736439528,-4.4970469407695255
matlab_0082,28.359694014060388,-6.314498674054537
matlab_0083,25.763681188202472,-8.1298906525976093
matlab_0084,23.162380166468498,-9.9326295190412957
matlab_0085,20.570562290876641,-11.71240545328471
matlab_0086,18.003844353596033,-13.459045981077798
matlab_0087,15.47891975228387,-15.16237716464634
matlab_0088,13.013807200562907,-16.812088712145179
matlab_0089,10.628122775157076,-18.39759981222613
matlab_0090,8.3433816533281142,-19.907922644149703
matlab_0091,6.183336690766069,-21.3315205451844
matlab_0092,4.1743620407706219,-22.656157741689675
matlab_0093,2.3458913630562694,-23.868737368739051
matlab_0094,0.73092187288832311,-24.955124210461609
matlab_0095,-0.63340238483920963,-25.899948179017809
matlab_0096,-1.7051119862425119,-26.686383997761141
matlab_0097,-2.4366189256888382,-27.295901840246021
matlab_0098,-2.7737852225719357,-27.707982769518342
matlab_0099,-2.6548245905853256,-27.899791679451109
matlab_0100,-2.0090018746641505,-27.845799006516316
matlab_0101,-0.75508669959224384,-27.517340684238587
matlab_0102,1.2004926947543029,-26.882103559557734
matlab_0103,3.9658627878120405,-25.903520657427386
matlab_0104,7.6663697036820286,-24.540057105694881
matlab_0105,12.447802115547097,-22.744363003662627
matlab_0106,18.480306962205656,-20.462263752212806
matlab_0107,25.963169875609957,-17.631550983937828
matlab_0108,35.130680840383555,-14.180527731593049
matlab_0109,46.259369838155443,-10.026249166456559
matlab_0110,59.676982717391965,-5.0723841888993011
matlab_0111,75.77368220912885,0.79339792586919311
matlab_0112,95.016114142373084,7.7026395202606395
matlab_0113,117.9651906448906,15.810066095109487
matlab_0114,145.29873384251798,25.298528388269805
matlab_0115,177.84052959131444,36.38519398754304
matlab_0116,216.59791199160739,49.329360734702895
matlab_0117,262.81081237364447,64.442393412964236
matlab_0118,318.01637781178067,82.100466319133503
matlab_0119,384.13497466995568,102.76105120378449
