sample_id,fx,fy
matlab_0153,-504.40942847820526,-547.15290840288867
matlab_0154,-408.57708009261171,-465.48500503792695
matlab_0155,-336.10582394374393,-399.93740096717954
matlab_0156,-280.34922451819546,-346.63936488675023
matlab_0157,-236.80650965497196,-302.80866903715537
matlab_0158,-202.35308551806341,-266.40443421229708
matlab_0159,-174.77223349096434,-235.9025461379112
matlab_0160,-152.46110799183242,-210.14658037542154
matlab_0161,-134.24105964770274,-188.24656135139529
matlab_0162,-119.23227783918249,-169.50878833589601
matlab_0163,-106.76914305530622,-153.38629426934313
matlab_0164,-96.341957194602855,-139.44328634380659
matlab_0165,-87.556129416543513,-127.3292355498649
matlab_0166,-80.103135153840327,-116.75973641634842
matlab_0167,-73.739554133895254,-107.50218954479746
matlab_0168,-68.271740465077201,-99.364967735326232
matlab_0169,-63.544476033244436,-92.189130730336359
matlab_0170,-59.432478725020765,-85.842026668365634
matlab_0171,-55.83398186752202,-80.212305587953608
matlab_0172,-52.66583345293617,-75.206000515590489
matlab_0173,-49.859722282454328,-70.743423370134835
matlab_0174,-47.359247905458375,-66.756688280113408
matlab_0175,-45.117628124780644,-63.187722027184201
matlab_0176,-43.095892342640923,-59.986655650085076
matlab_0177,-41.261448072529397,-57.110516490351607
matlab_0178,-39.586936204311307,-54.522158705287197
matlab_0179,-38.049311257792297,-52.189384311670189
matlab_0180,-36.629098079414611,-50.084217423978657
matlab_0181,-35.309787748591759,-48.182302418146747
matlab_0182,-34.077343933619446,-46.462402937238323
matlab_0183,-32.919797331000396,-44.905983431958113
matlab_0184,-31.826910679830721,-43.496858643099927
matlab_0185,-30.789900557126245,-42.22089934074404
matlab_0186,-29.801205016347232,-41.065784926772963
matlab_0187,-28.854288339452044,-40.020795325927438
matlab_0188,-27.943475887292021,-39.07663604421424
matlab_0189,-27.063813368978163,-38.225291444287947
matlab_0190,-26.210945893805896,-37.459902238691491
matlab_0191,-25.381012983722442,-36.774663982601133
matlab_0192,-24.570556358442445,-36.164743996437991
matlab_0193,-23.776437795346268,-35.626214695962823
matlab_0194,-22.995764739190559,-35.156001778026798
matlab_0195,-22.225821612164957,-34.751846124541217
matlab_0196,-21.464004966919742,-34.41227866302625
matlab_0197,-20.707760743054859,-34.136607775012287
matlab_0198,-19.954521936184463,-33.924919188281265
matlab_0199,-19.20164496914639,-33.778088640158131
matlab_0200,-18.446342964345817,-33.697807972189956
