sample_id,fx,fy
matlab_0165,-46.261331688194126,-91.921996193773509
matlab_0166,-37.520471987790806,-85.893511563579906
matlab_0167,-30.033890619244559,-80.595040291284562
matlab_0168,-23.589352443897724,-75.922329173753369
matlab_0169,-18.015470991888854,-71.788390787745584
matlab_0170,-13.172859790776579,-68.120224532092834
matlab_0171,-8.9474104751118606,-64.856239168207864
matlab_0172,-5.245137743842327,-61.944211095084199
matlab_0173,-1.9881908286572387,-59.339655309158807
matlab_0174,0.88825806021986609,-57.004516849052628
matlab_0175,3.438459959779737,-54.906113031435154
matlab_0176,5.7080263206376394,-53.016273360210619
matlab_0177,7.7354735792444673,-51.310636309435196
matlab_0178,9.553462702552002,-49.768071412432555
matlab_0179,11.189800091874416,-48.370202064520718
matlab_0180,12.668250571648178,-47.101009756842032
matlab_0181,14.009201511821457,-45.946504530981734
matlab_0182,15.230208357977308,-44.894449588842377
matlab_0183,16.346445201218586,-43.934130437281524
matlab_0184,17.371078957656646,-43.056160860550015
matlab_0185,18.315581844829232,-42.252319520889237
matlab_0186,19.189993847452641,-41.515412182776458
matlab_0187,20.003144542848659,-40.839155510289871
matlab_0188,20.762841848231488,-40.218079154027038
matlab_0189,21.476033839447254,-39.647443465481274
matlab_0190,22.14894868518099,-39.123170684912388
matlab_0191,22.787216875581979,-38.641787868683622
matlab_0192,23.395979249714475,-38.200380173664094
matlab_0193,23.979983804698804,-37.796553415599213
matlab_0194,24.543673872936509,-37.428405078438914
matlab_0195,25.091269961996897,-37.094503183524999
matlab_0196,25.626847350222796,-36.793872640917364
matlab_0197,26.15441141059657,-36.5259889088058
matlab_0198,26.677972591106801,-36.290778989387903
matlab_0199,27.20162301119467,-36.088629999526177
matlab_0200,27.729616744581854,-35.920405781324312
