sample_id,fx,fy
matlab_0073,-3.4029503123183962,-52.564524653872191
matlab_0074,-3.8537079931967395,-52.437932361327512
matlab_0075,-4.3064318322764272,-52.207251543749592
matlab_0076,-4.7571009973128646,-51.890801282108164
matlab_0077,-5.2027485332133914,-51.50508744483286
matlab_0078,-5.6413499711391504,-51.065208145363322
matlab_0079,-6.0717462094861867,-50.58519310140629
matlab_0080,-6.4935950941778895,-50.078292175785279
matlab_0081,-6.9073477377664565,-49.557225088307348
matlab_0082,-7.3142468794319653,-49.034401845357124
matlab_0083,-7.7163456060969899,-48.522121620429076
matlab_0084,-8.116545606063239,-48.032756478828198
matlab_0085,-8.5186548697208817,-47.578925362042753
matlab_0086,-8.9274654334142323,-47.173663052213008
matlab_0087,-9.3488524209611334,-46.830588368334638
matlab_0088,-9.7898963064684672,-46.564075564008938
matlab_0089,-10.259031033880417,-46.389432775521186
matlab_0090,-10.766221415382059,-46.3230913929414
matlab_0091,-11.323174127030144,-46.382810388466964
matlab_0092,-11.943587665117541,-46.587899935676411
matlab_0093,-12.643447867083367,-46.959469098032201
matlab_0094,-13.441377092454315,-47.520702969566365
matlab_0095,-14.359046971813141,-48.297175437579007
matlab_0096,-15.42166685245056,-49.317204737931526
matlab_0097,-16.65856280899466,-50.612260230351076
matlab_0098,-18.103865487948379,-52.217430389705576
matlab_0099,-19.797329299993521,-54.17196396184351
matlab_0100,-21.785310801372788,-56.519898663308048
matlab_0101,-24.121940827203908,-59.310794834927179
matlab_0102,-26.870533465356417,-62.600595248591162
matlab_0103,-30.1052858327858,-66.452637021454464
matlab_0104,-33.913336561371679,-70.93884758399237
matlab_0105,-38.397268889735926,-76.141164236056312
matlab_0106,-43.678167605763321,-82.153226483770439
matlab_0107,-49.899369581812039,-89.082402714983004
matlab_0108,-57.23108774780335,-97.052228696717322
matlab_0109,-65.876141455872883,-106.20535602317058
matlab_0110,-76.077097048003111,-116.70713559060762
matlab_0111,-88.125217725522845,-128.7499966080486
matlab_0112,-102.37175103473038,-142.55882860452533
matlab_0113,-119.24225906840569,-158.3976366255493
matlab_0114,-139.25494064560576,-176.57782436660935
matlab_0115,-163.04423536142721,-197.46857503483452
matlab_0116,-191.3914797435763,-221.50995782950619
matlab_0117,-225.26507096143334,-249.22960754297142
matlab_0118,-265.87358312673086,-281.26413336620772
matlab_0119,-314.73672953842464,-318.38685198066037
matlab_0120,-373.78121451071485,-361.54407293639264
matlab_0121,-445.47176085261896,-411.90309008887567
matlab_0122,-532.99257144155808,-470.91640838711135
matlab_0123,-640.50224996852967,-540.40881425835414
matlab_0124,-773.49758328231906,-622.69709916657985
matlab_0125,-939.34175329565289,-720.75727771164384
matlab_0126,-1148.0462112376458,-838.46223151000288
matlab_0127,-1413.4531888659376,-980.92604725192166
matlab_0128,-1755.0678967286299,-1155.0139299354073
matlab_0129,-2200.9761390159688,-1370.1161367569866
matlab_0130,-2792.6378660107343,-1639.3561122481153
matlab_0131,-3593.0517757494758,-1981.5384698790263
matlab_0132,-4701.2581866342543,-2424.410569612498
matlab_0133,-6279.4110748461289,-3010.3719530670583
matlab_0134,-8606.4132758500382,-3807.0163669025883
matlab_0135,-12192.213136422382,-4927.908228109789
matlab_0136,-18044.696880405463,-6577.0144957722514
matlab_0137,-28371.358096403703,-9154.318568244842
matlab_0138,-48745.926177361442,-13545.46626766893
matlab_0139,-96558.689971768006,-22098.831933902544
matlab_0140,-249260.56417928834,-43238.138002483145
matlab_0141,-1261214.7347993925,-135541.31728550704
matlab_0142,-1261214.7347993925,-135541.31728550704
matlab_0143,-249260.56417928834,-43238.138002483145
matlab_0144,-96558.689971768006,-22098.831933902544
matlab_0145,-48745.926177361442,-13545.46626766893
matlab_0146,-28371.358096403703,-9154.318568244842
matlab_0147,-18044.696880405463,-6577.0144957722514
