sample_id,fx,fy
matlab_0000,-3.4333084385343184,-35.076623528920507
matlab_0001,-2.5590686708081591,-35.219914167382775
matlab_0002,-1.6812889442269505,-35.37439189470777
matlab_0003,-0.79822654285754302,-35.527053035226011
matlab_0004,0.091057069321399273,-35.664844615837893
matlab_0005,0.98671460793691645,-35.774460291664909
matlab_0006,1.8881109978031547,-35.842115267224344
matlab_0007,2.793799390972604,-35.853292417270175
matlab_0008,3.7014724736266049,-35.792450005967183
matlab_0009,4.6078850996844691,-35.642678967252259
matlab_0010,5.5087426770539905,-35.385294424723249
matlab_0011,6.3985476256400471,-34.999341687756342
matlab_0012,7.2703934197303157,-34.460990922561251
matlab_0013,8.1156919281461519,-33.742786431426971
matlab_0014,8.9238145484932101,-32.812705063998813
matlab_0015,9.6816203719606762,-31.632962385047509
matlab_0016,10.372834380870657,-30.158482832147445
matlab_0017,10.977224064549413,-28.334918197341072
matlab_0018,11.469501680096425,-26.096052746773083
matlab_0019,11.81784831715164,-23.36036598861552
matlab_0020,11.981909614714732,-20.02642420061035
matlab_0021,11.910042812224333,-15.966621142631926
matlab_0022,11.535486620299075,-11.018557068436635
matlab_0023,10.770955324602353,-4.9729832088381283
matlab_0024,9.500885530638266,2.443339469124862
matlab_0025,7.5701154697120137,11.592464265287614
matlab_0026,4.7670209265011332,22.961949488877401
matlab_0027,0.79782114732817588,37.220339530459881
matlab_0028,-4.7535784666613816,55.303242993638897
matlab_0029,-12.490195295577092,78.55083816992736
matlab_0030,-23.309440361441784,108.93500978427484
matlab_0031,-38.588933830684311,149.44938841328025
matlab_0032,-60.52270785514952,204.81033856119549
matlab_0033,-92.763362547317456,282.78704031275163
matlab_0034,-141.73193982704157,396.89695998186158
matlab_0035,-219.51704610719776,572.33332862022257
matlab_0036,-350.99724141619396,860.43445575563874
matlab_0037,-593.9448163139225,1379.2648432783235
matlab_0038,-1108.0307711830148,2452.0130732626312
matlab_0039,-2475.2567744887765,5245.4180075300092
matlab_0040,-8301.245452653242,16915.61226459124
matlab_0041,-162030.01871323123,318635.40625071572
matlab_0042,-162030.01871323123,318635.40625071572
matlab_0043,-8301.245452653242,16915.61226459124
