sample_id,fx,fy
matlab_0000,8.3070018283867881,31.593211405435341
matlab_0001,7.7241281659898711,31.398096255410447
matlab_0002,7.1558933803898741,31.234958212432897
matlab_0003,6.6122218426798929,31.104130765201358
matlab_0004,6.1037042417614646,31.006291723887752
matlab_0005,5.6417887471929804,30.942471379905346
matlab_0006,5.2390029770422535,30.914065127496983
matlab_0007,4.9092152372144593,30.922850767698041
matlab_0008,4.6679456890992252,30.971010786610215
matlab_0009,4.5327410074670986,31.061159964885675
matlab_0010,4.5236299624644261,31.196378728143504
matlab_0011,4.6636825526424222,31.380252678442215
matlab_0012,4.9797023329271735,31.616918737428488
matlab_0013,5.5030911424607174,31.91111825313887
matlab_0014,6.2709385854410993,32.268257226443069
matlab_0015,7.3274068818711093,32.694473420445775
matlab_0016,8.7255073523756401,33.196709396155896
matlab_0017,10.529401242390113,33.782789254201596
matlab_0018,12.817410029408707,34.461494695015332
matlab_0019,15.685996855607804,35.2426323324229
matlab_0020,19.255093992490007,36.137077975534282
matlab_0021,23.67532166165827,37.156773048735495
matlab_0022,29.137904470222978,38.314630321845137
matlab_0023,35.888498953708236,39.62427508337413
matlab_0024,44.246794731955212,41.099493613103846
matlab_0025,54.634810257329995,42.753164253526151
matlab_0026,67.618575048630674,44.59527102826528
matlab_0027,83.97093863715763,46.629273471814848
matlab_0028,104.7686635071469,48.845481712572976
matlab_0029,131.54693819646116,51.208849888739536
matlab_0030,166.55359714783702,53.636059188815665
matlab_0031,213.18385599496719,55.95129316228725
matlab_0032,276.75821784843396,57.797698631370075
matlab_0033,365.99168930601417,58.451520757240544
matlab_0034,495.95658031890264,56.407559658482107
matlab_0035,694.56346002479256,48.379727487118004
matlab_0036,1018.2907706533085,26.632799430486411
matlab_0037,1596.0208556022383,-29.194810059440808
matlab_0038,2777.4630631022028,-182.60107053717084
matlab_0039,5811.9798594698259,-694.95037836933534
matlab_0040,18258.684620625882,-3416.0966650107553
matlab_0041,329548.29860132752,-98243.042533403655
matlab_0042,329548.29860132752,-98243.042533403655
matlab_0043,18258.684620625882,-3416.0966650107553
matlab_0044,5811.9798594698259,-694.95037836933534
matlab_0045,2777.4630631022028,-182.60107053717084
matlab_0046,1596.0208556022383,-29.194810059440808
matlab_0047,1018.2907706533085,26.632799430486411
matlab_0048,694.56346002479256,48.379727487118004
