sample_id,fx,fy
matlab_0000,-617.28870708788463,-176.5348377830598
matlab_0001,-1080.765388317016,-103.89718949372444
matlab_0002,-1906.8404258249657,-0.89800321058222576
matlab_0003,-3918.611182664531,293.85068787507004
matlab_0004,-11939.080703518986,1907.4131092811697
matlab_0005,-189784.76526859836,55888.259261830375
matlab_0006,-189784.76526859836,55888.259261830375
matlab_0007,-11939.080703518986,1907.4131092811697
matlab_0008,-3918.611182664531,293.85068787507004
matlab_0009,-1906.8404258249657,-0.89800321058222576
matlab_0010,-1080.765388317016,-103.89718949372444
matlab_0011,-617.28870708788463,-176.53483778306023
matlab_0012,-257.11855136965454,-272.65813725992092
matlab_0013,165.03256211918875,-449.92076422552702
matlab_0014,950.2296096128066,-861.22371847617524
matlab_0015,3419.1064258411279,-2217.2573069320315
matlab_0016,26002.89876701387,-14002.511946172892
matlab_0017,26002.89876701387,-14002.511946172892
matlab_0018,3419.1064258411279,-2217.2573069320315
matlab_0019,950.2296096128066,-861.22371847617524
matlab_0020,165.03256211918875,-449.92076422552702
matlab_0021,-257.11855136965454,-272.65813725992092
matlab_0022,-617.28870708788463,-176.53483778306023
