sample_id,fx,fy
matlab_0000,197.86310237893218,100.67854343389192
matlab_0001,169.75845062231519,99.310755598064546
matlab_0002,179.80024899080968,119.76590114822133
matlab_0003,247.86066534517954,186.9745353050574
matlab_0004,512.06584146219882,436.99874636569427
matlab_0005,3953.2555163347656,3896.8483894515925
matlab_0006,3953.2555163347656,3896.8483894515925
matlab_0007,512.06584146219882,436.99874636569427
matlab_0008,247.86066534517954,186.9745353050574
matlab_0009,179.80024899080968,119.76590114822133
matlab_0010,169.75845062231519,99.310755598064546
matlab_0011,197.86310237893258,100.67854343389206
matlab_0012,275.46727577580862,119.76079256968772
matlab_0013,452.55029785094609,162.81428458700293
matlab_0014,903.69718712672625,253.50866565616113
matlab_0015,2501.7188550489791,479.11821570369921
matlab_0016,17619.683792818883,1346.48802515481
matlab_0017,17619.683792818883,1346.48802515481
matlab_0018,2501.7188550489791,479.11821570369921
matlab_0019,903.69718712672625,253.50866565616113
matlab_0020,452.55029785094609,162.81428458700293
matlab_0021,275.46727577580862,119.76079256968772
matlab_0022,197.86310237893258,100.67854343389206
