sample_id,fx,fy
matlab_0000,417.90280632453232,-49.763470876510645
matlab_0001,916.88975793606016,-205.17692021282659
matlab_0002,1745.2815244673202,-480.19975104331513
matlab_0003,3714.2450518390692,-1171.6950104979669
matlab_0004,11546.995535894934,-4081.2253537367797
matlab_0005,186864.9976435462,-74436.560266840126
matlab_0006,186864.9976435462,-74436.560266840126
matlab_0007,11546.995535894934,-4081.2253537367797
matlab_0008,3714.2450518390692,-1171.6950104979669
matlab_0009,1745.2815244673202,-480.19975104331513
matlab_0010,916.88975793606016,-205.17692021282659
matlab_0011,417.9028063245317,-49.763470876510347
matlab_0012,-24.906707261534585,79.629373566244467
matlab_0013,-627.87399635093391,249.01228963696946
matlab_0014,-1867.1642080548702,594.60229845584263
matlab_0015,-5936.4984719077229,1743.5318373718439
matlab_0016,-43640.341488438848,12675.586568895442
matlab_0017,-43640.341488438848,12675.586568895442
matlab_0018,-5936.4984719077229,1743.5318373718439
matlab_0019,-1867.1642080548702,594.60229845584263
matlab_0020,-627.87399635093391,249.01228963696946
matlab_0021,-24.906707261534585,79.629373566244467
matlab_0022,417.9028063245317,-49.763470876510347
