sample_id,position,velocity,acceleration
pmks_positive_0203,-7.3896829187651347,-2.1880139289262228,-3.3918716475749906
pmks_positive_0204,-7.3527431976551103,-2.2448561186269513,-3.4291350978963941
pmks_positive_0205,-7.3148509480058355,-2.3023162745996215,-3.4660100079825371
pmks_positive_0206,-7.2759959292905725,-2.3603870270470502,-3.5023882115412479
pmks_positive_0207,-7.2361680390775787,-2.4190591598545903,-3.5381563183012199
pmks_positive_0208,-7.1953573445268475,-2.4783215236847562,-3.5731957384752882
pmks_positive_0209,-7.1535541153303939,-2.5381609497445075,-3.6073827394589917
pmks_positive_0210,-7.1107488580803047,-2.5985621647843624,-3.6405885373820808
pmks_positive_0211,-7.0669323520390783,-2.6595077079314779,-3.6726794260471056
pmks_positive_0212,-7.0220956862763009,-2.7209778500001134,-3.703516945661943
pmks_positive_0213,-6.976230298124845,-2.7829505159615362,-3.7329580935989264
pmks_positive_0214,-6.9293280128979129,-2.8454012112909468,-3.7608555791885645
pmks_positive_0215,-6.8813810847961694,-2.9083029529401396,-3.7870581242789001
pmks_positive_0216,-6.8323822389213804,-2.9716262057108711,-3.8114108109602065
pmks_positive_0217,-6.782324714300028,-3.0353388248239694,-3.8337554774686966
pmks_positive_0218,-6.7312023078068197,-3.0994060054926873,-3.8539311628423141
pmks_positive_0219,-6.67900941886466,-3.1637902403141354,-3.8717746004084406
pmks_positive_0220,-6.625741094783943,-3.228451285289653,-3.8871207596401138
pmks_positive_0221,-6.571393076590744,-3.2933461352722784,-3.89980343532907
pmks_positive_0222,-6.5159618451802093,-3.3584290096169007,-3.9096558823958745
pmks_positive_0223,-6.4594446676189685,-3.423651348775067,-3.9165114939979557
pmks_positive_0224,-6.401839643408147,-3.4889618225319583,-3.9202045199136721
pmks_positive_0225,-6.3431457505076247,-3.554306350526685,-3.9205708214860175
pmks_positive_0226,-6.2833628909118993,-3.6196281356295339,-3.917448658714429
pmks_positive_0227,-6.2224919355589812,-3.6848677106703662,-3.9106795044007701
pmks_positive_0228,-6.1605347683463973,-3.7499629989220988,-3.9001088796000687
pmks_positive_0229,-6.0974943290223216,-3.8148493886421111,-3.8855872040122694
pmks_positive_0230,-6.033374654715761,-3.8794598218636431,-3.8669706543932922
pmks_positive_0231,-5.9681809198675806,-3.9437248975097341,-3.8441220235771283
pmks_positive_0232,-5.9019194743238668,-4.0075729887752738,-3.8169115722992921
pmks_positive_0233,-5.8345978793552362,-4.0709303745899916,-3.7852178657097815
pmks_positive_0234,-5.7662249413699307,-4.1337213848381067,-3.7489285862721982
pmks_positive_0235,-5.6968107430950212,-4.1958685588713989,-3.7079413146749935
pmks_positive_0236,-5.6263666720090804,-4.2572928167130382,-3.6621642704392237
pmks_positive_0237,-5.5549054458207205,-4.317913642212396,-3.6115170040989852
pmks_positive_0238,-5.4824411348009452,-4.3776492772782358,-3.5559310331590352
pmks_positive_0239,-5.4089891807927986,-4.4364169261913569,-3.4953504144972207
pmks_positive_0240,-5.3345664127394974,-4.4941329688803924,-3.4297322464735114
pmks_positive_0241,-5.2591910585916839,-4.5507131819379643,-3.3590470947247648
pmks_positive_0242,-5.1828827534756741,-4.6060729660607818,-3.2832793364542692
pmks_positive_0243,-5.1056625440271253,-4.6601275785184075,-3.2024274189535191
pmks_positive_0244,-5.0275528888184216,-4.7127923691926856,-3.116504029104465
pmks_positive_0245,-4.9485776548327314,-4.7639830186844705,-3.0255361716844154
pmks_positive_0246,-4.8687621099629892,-4.8136157769573122,-2.9295651554124702
pmks_positive_0247,-4.7881329115397309,-4.861607700979504,-2.8286464868141996
pmks_positive_0248,-4.706718090917156,-4.9078768898366603,-2.7228496731173326
pmks_positive_0249,-4.6245470341722017,-4.9523427158165436,-2.612257936503783
pmks_positive_0250,-4.5416504589958553,-4.9949260500155805,-2.4969678431101059
pmks_positive_0251,-4.4580603878796916,-5.0355494810814418,-2.3770888511695394
pmks_positive_0252,-4.3738101177230249,-5.0741375257871519,-2.2527427836053127
pmks_positive_0253,-4.2889341860070385,-5.1106168302275057,-2.1240632312008567
pmks_positive_0254,-4.2034683337014966,-5.1449163605367874,-1.9911948931743795
pmks_positive_0255,-4.1174494650870734,-5.1769675821455241,-1.8542928625627531
pmks_positive_0256,-4.0309156046916002,-5.2067046267212929,-1.7135218642654579
pmks_positive_0257,-3.9439058515517051,-5.2340644460723027,-1.569055453909691
pmks_positive_0258,-3.8564603310221823,-5.2589869524300532,-1.4210751858722661
pmks_positive_0259,-3.7686201443640082,-5.2814151446668571,-1.2697697588348487
pmks_positive_0260,-3.6804273163481653,-5.3012952201431007,-1.1153341471624509
pmks_positive_0261,-3.5919247411163431,-5.3185766720156256,-0.95796872618837958
pmks_positive_0262,-3.5031561265413473,-5.3332123719710012,-0.79787839917309999
pmks_positive_0263,-3.4141659373295323,-5.3451586384734089,-0.63527173329119546
pmks_positive_0264,-3.3249993371051181,-5.3543752907355824,-0.47036011150386736
pmks_positive_0265,-3.2357021297118274,-5.3608256887307499,-0.30335690660823245
pmks_positive_0266,-3.1463206999611368,-5.3644767596633764,-0.13447668313419792
pmks_positive_0267,-3.0569019540487443,-5.3652990114055248,0.036065567900215534
pmks_positive_0268,-2.9674932598517079,-5.3632665334834817,0.20805515704904787
pmks_positive_0269,-2.8781423873083773,-5.3583569862655969,0.38127838368386646
pmks_positive_0270,-2.7888974490720293,-5.3505515790570559,0.55552317948789343
