matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0167,matlab_sweep_00,167,4.4854961776253992,1,1.2821328964806513,eligible,pmks_positive_0167,matched,
matlab_0168,matlab_sweep_00,168,4.5029494701453423,1,1.2834207007561007,eligible,pmks_positive_0168,matched,
matlab_0169,matlab_sweep_00,169,4.5204027626652845,1,1.2846086342169347,eligible,pmks_positive_0169,matched,
matlab_0170,matlab_sweep_00,170,4.5378560551852285,1,1.2856959186423893,eligible,pmks_positive_0170,matched,
matlab_0171,matlab_sweep_00,171,4.5553093477051707,1,1.2866818391068771,eligible,pmks_positive_0171,matched,
matlab_0172,matlab_sweep_00,172,4.5727626402251147,1,1.2875657451471589,eligible,pmks_positive_0172,matched,
matlab_0173,matlab_sweep_00,173,4.5902159327450569,1,1.2883470518307467,eligible,pmks_positive_0173,matched,
matlab_0174,matlab_sweep_00,174,4.6076692252650009,1,1.2890252407219134,eligible,pmks_positive_0174,matched,
matlab_0175,matlab_sweep_00,175,4.625122517784944,1,1.2895998607420429,eligible,pmks_positive_0175,matched,
matlab_0176,matlab_sweep_00,176,4.6425758103048871,1,1.2900705289213721,eligible,pmks_positive_0176,matched,
matlab_0177,matlab_sweep_00,177,4.6600291028248302,1,1.2904369310395465,eligible,pmks_positive_0177,matched,
matlab_0178,matlab_sweep_00,178,4.6774823953447733,1,1.2906988221527642,eligible,pmks_positive_0178,matched,
matlab_0179,matlab_sweep_00,179,4.6949356878647155,1,1.2908560270057039,eligible,pmks_positive_0179,matched,
matlab_0180,matlab_sweep_00,180,4.7123889803846595,1,1.2909084403267777,eligible,pmks_positive_0180,matched,
matlab_0181,matlab_sweep_00,181,4.7298422729046026,1,1.2908560270057039,eligible,pmks_positive_0181,matched,
matlab_0182,matlab_sweep_00,182,4.7472955654245457,1,1.2906988221527655,eligible,pmks_positive_0182,matched,
matlab_0183,matlab_sweep_00,183,4.7647488579444888,1,1.2904369310395474,eligible,pmks_positive_0183,matched,
matlab_0184,matlab_sweep_00,184,4.7822021504644319,1,1.2900705289213734,eligible,pmks_positive_0184,matched,
matlab_0185,matlab_sweep_00,185,4.7996554429843741,1,1.2895998607420447,eligible,pmks_positive_0185,matched,
matlab_0186,matlab_sweep_00,186,4.8171087355043181,1,1.2890252407219154,eligible,pmks_positive_0186,matched,
matlab_0187,matlab_sweep_00,187,4.8345620280242603,1,1.2883470518307494,eligible,pmks_positive_0187,matched,
