sample_id,x,y,vx,vy,ax,ay
matlab_0000,185.72999999999999,209.09999999999999,112.43470240719741,-97.41007086888122,-34.500160513449387,-78.545217307726261
matlab_0001,187.54274284454982,207.51529148550631,111.81845413528728,-98.635098260857731,-41.695918805306924,-72.989978730861793
matlab_0002,189.34459578073168,205.91151193642759,111.08817697094972,-99.769163627075258,-48.604430710024197,-67.295326678731684
matlab_0003,191.13375386207372,204.29014898386984,110.24867229678753,-100.81020573317811,-55.206551727952302,-61.485175881722704
matlab_0004,192.90849215738851,202.65272043082504,109.30503179303204,-101.75655430060509,-61.4855269818759,-55.583939319412842
matlab_0005,194.66717012759008,201.00076787775743,108.26259810893795,-102.60693605568113,-67.427072211443615,-49.616280235490144
matlab_0006,196.40823535742632,199.33585028288118,107.12692449131593,-103.36047678738915,-73.019421822636403,-43.606867026070596
matlab_0007,198.13022662981032,197.65953752086656,105.90373390029707,-104.0166994936433,-78.253344396181106,-37.580135072223413
matlab_0008,199.83177633857051,195.97340400222765,104.59887813074256,-104.57551875924528,-83.122126709385213,-31.560059293149685
matlab_0009,201.51161224372143,194.27902241279673,103.21829743574804,-105.03723156682227,-87.621527920224949,-25.569940815976949
matlab_0010,203.16855858142881,192.57795762871717,101.7679811175487,-105.40250479353504,-91.749706085243332,-19.632210707491261
matlab_0011,204.80153654735625,190.87176085865755,100.2539295127428,-105.67235968957509,-95.507119621982739,-13.768253210590064
matlab_0012,206.40956417960206,189.16196405886416,98.682117753073541,-105.84815367017659,-98.896406674620295,-7.9982503912616867
matlab_0013,207.99175567228232,187.45007466203009,97.058461633519016,-105.93155977873643,-101.92224559344673,-2.3410495505648528
matlab_0014,209.54732015638939,185.73757065435655,95.388785865793537,-105.9245441964179,-104.59119989478951,3.1859457932799558
matlab_0015,211.07555998812933,184.02589602955078,93.678794940585732,-105.82934218205661,-106.91155113051414,8.5668610774447576
matlab_0016,212.57586858872256,182.31645664159589,91.934046766154665,-105.6484328268885,-108.89312307139558,13.787412243601366
matlab_0017,214.04772788104106,180.61061647294949,90.159929197123574,-105.38451300086054,-110.54710050478575,18.834944336664488
matlab_0018,215.49070537081047,178.90969432778513,88.361639514721801,-105.04047085359737,-111.88584577437123,23.698448224057852
matlab_0019,216.90445091997762,177.21496095499162,86.544166871370692,-104.61935921261234,-112.92271596004427,28.368556842495938
matlab_0020,218.28869326010192,175.52763659982307,84.712277667583933,-104.12436919653251,-113.67188332118442,32.837522651534172
matlab_0021,219.64323629263646,173.84888897835467,82.870503789281713,-103.5588043321294,-114.14816131942079,37.099178179500029
matlab_0022,220.96795522133195,172.17983166470933,81.023133598912295,-102.92605543214447,-114.36683820925342,41.148881689348478
matlab_0023,222.26279256055133,170.52152287648929,79.174205544039992,-102.22957645764531,-114.34351984783112,44.98345007316906
matlab_0024,223.527754060235,168.87496464130072,77.327504223470086,-101.47286155397452,-114.09398303920894,48.601081108105703
matlab_0025,224.76290458598467,167.24110232390015,75.48655873209583,-100.65942341525371,-113.63404040195003,52.001267180792645
matlab_0026,225.96836398951024,165.62082449152868,73.654643092323113,-99.792773098743709,-112.97941743966211,55.184702517758936
matlab_0027,227.14430300159663,164.01496309317557,71.834778571233556,-98.876401378282296,-112.14564220759443,58.153185853530111
matlab_0028,228.29093917633736,162.42429392749122,70.029737678505015,-97.913761695790711,-111.14794770921822,60.909520333449457
matlab_0029,229.408532912222,160.84953737312054,68.24204963973537,-96.908254742102343,-110.00118692746025,63.457412292136766
matlab_0030,230.49738357232707,159.29135935497797,66.47400714302357,-95.863214673187059,-108.71976019768806,65.801370377556069
matlab_0031,231.55782572239542,157.75037252042128,64.727674162924828,-94.781896945419177,-107.31755446406872,67.946606311161176
matlab_0032,232.59022550297763,156.2271375990089,63.004894674135151,-93.667467734360514,-105.80789382657591,69.89893839276894
matlab_0033,233.59497714833412,154.72216492098318,61.307302078040777,-92.522994884842319,-104.20350068198819,71.66469867831934
matlab_0034,234.57249966240181,153.23591607005281,59.636329176959045,-91.35144032670398,-102.51646668594637,73.250644584827214
matlab_0035,235.52323365935945,151.76880564749183,57.993218543953745,-90.155653879610867,-100.7582327126167,74.663875511830156
matlab_0036,236.44763837416937,150.32120312559033,56.379033149559184,-88.938368362184121,-98.93957696059266,75.911754915591345
matlab_0037,237.34618884597703,148.89343477047652,54.79466712081831,-87.702195914623047,-97.070610345866442,77.001838132301785
matlab_0038,238.2193732759136,147.48578561495404,53.240856521537339,-86.449625440469546,-95.160778331346762,77.941806121619535
matlab_0039,239.06769055857072,146.09850146446149,51.718190056596377,-85.183021071073824,-93.218868365623052,78.739405191210196
matlab_0040,239.89164798536254,144.731790920181,50.227119616018818,-83.904621556289356,-91.253022137654398,79.402392667982269
matlab_0041,240.69175911654662,143.38582740516151,48.767970587099782,-82.61654048607987,-89.270751897032454,79.938488401030895
matlab_0042,241.46854181765414,142.06075118078141,47.340951874609409,-81.320767250152628,-87.278960138693151,80.355331914793297
matlab_0043,242.2225164552361,140.75667134228433,45.946165579968579,-80.01916864612646,-85.283962004473025,80.660444977528542
matlab_0044,242.95420424597589,139.47366778378654,44.583616300399704,-78.713491050841156,-83.291509810028259,80.861199308797552
matlab_0045,243.66412575294476,138.21179312401216,43.253220017990849,-77.405363074238082,-81.306819162465899,80.96478911934841
matlab_0046,244.35279952204237,136.97107458581578,41.954812556979569,-76.096298620268342,-79.334596190887311,80.978208155869908
matlab_0047,245.02074085151568,135.75151582349227,40.68815759475391,-74.787700284742087,-77.379065467273563,80.90823091089095
matlab_0048,245.66846068740514,134.55309869271153,39.452954218389088,-73.480863025614241,-75.443998248179881,80.76139765318807
matlab_0049,246.29646463740175,133.37578495941023,38.248844024259732,-72.176978046682351,-73.532740718203272,80.544002935051282
matlab_0050,246.90525209577797,132.21951794456683,37.075417762937455,-70.877136841241992,-71.648241963168246,80.26208723909221
matlab_0051,247.49531547212121,131.08422410260772,35.932221535627008,-69.582335347617089,-69.793081444533797,79.921431437595999
matlab_0052,248.06713951669767,129.96981453198003,34.818762551778377,-68.293478173653384,-67.969495786416232,79.527553750929727
matlab_0053,248.6212007353833,128.87618641721591,33.734514460301526,-67.01138285218471,-66.17940472279335,79.085708907425598
matlab_0054,249.15796688744595,127.80322440214562,32.678922268936951,-65.736784094189005,-64.424436084799922,78.600889224896179
matlab_0055,249.6778965596553,126.75080189452763,31.651406868072691,-64.470338010707366,-62.705949736878893,78.077827352688075
matlab_0056,250.18143881037329,125.71878230298729,30.651369176612004,-63.21262627863662,-61.025060395982678,77.521000432534436
matlab_0057,250.66903287782611,124.7070202070297,29.678193928244923,-61.964160229325664,-59.382659289972302,76.934635456172259
matlab_0058,251.14110794673545,123.71536246184074,28.731253117196314,-60.725384842250122,-57.779434630645284,76.322715616943853
matlab_0059,251.59808296805215,122.74364923934912,27.809909122651856,-59.496682629231543,-56.215890892934809,75.688987471693963
matlab_0060,252.04036652675597,121.79171500741151,26.913517531135025,-58.278377397464013,-54.692366905599272,75.036968747522593
matlab_0061,252.46835675288327,120.85938944938485,26.041429675980226,-57.070737882115303,-53.209052770189963,74.369956645365747
matlab_0062,252.88244127157554,119.94649832581032,25.192994912540563,-55.873981241609101,-51.766005634203971,73.691036509026986
matlab_0063,253.28299718779573,119.0528642809448,24.367562647501103,-54.688276410579157,-50.363164352080396,73.003090743548654
matlab_0064,253.67039110198704,118.17830759625461,23.564484139914839,-53.513747307335187,-49.000363073337148,72.308807881351754
matlab_0065,254.04497915318075,117.32264689310693,22.78311409092742,-52.350475894192378,-47.677343801588535,71.610691707825353
matlab_0066,254.40710708613358,116.48569978733651,22.022812038515493,-51.198505090305623,-46.393767971497333,70.911070370147527
matlab_0067,254.75711033962475,115.6672834977272,21.282943572647621,-50.057841537853299,-45.149227092650598,70.212105404340591
matlab_0068,255.09531415288936,114.86721541129387,20.562881385653572,-48.928458223299593,-43.943252510819519,69.515800625456507
matlab_0069,255.42203368801438,114.08531360685451,19.862006171492446,-47.810296956408735,-42.775324337136162,68.82401083508644
matlab_0070,255.73757416552976,113.32139734012199,19.179707387151286,-46.703270710192406,-41.644879596054899,68.138450308172708
matlab_0071,256.0422310114181,112.57528749175066,18.515383888244429,-45.607265825685637,-40.551319641783344,67.460701028620022
matlab_0072,256.3362900133879,111.84680698096739,17.868444450335772,-44.522144085773697,-39.494016892111276,66.792220649363969
matlab_0073,256.62002748474748,111.13578114664968,17.238308186592175,-43.447744662701126,-38.472320926927807,66.134350158284036
matlab_0074,256.89371043425211,110.44203809792855,16.624404871680582,-42.383885944128963,-37.485563997098545,65.488321236202452
matlab_0075,257.15759674051083,109.76540903617227,16.026175181073249,-41.330367242804655,-36.533065987444523,64.855263297485521
matlab_0076,257.41193532960057,109.10572855032368,15.443070854267711,-40.286970395017796,-35.614138875590797,64.236210207401825
matlab_0077,257.6569663547719,108.46283488722297,14.874554789726892,-39.253461253101555,-34.728090726268782,63.632106673560699
matlab_0078,257.89292137723129,107.83657019852112,14.32010107873467,-38.229591077256558,-33.874229258509466,63.043814311397128
matlab_0079,258.12002354692601,107.22678076609758,13.779194984833357,-37.215097831928766,-33.051865021082655,62.472117385839496
matlab_0080,258.33848778269726,106.63331720702281,13.251332874835299,-36.209707391977204,-32.260314209167447,61.917728233244183
matlab_0081,258.54852095090092,106.05603465986738,12.736022107013493,-35.213134663731488,-31.498901153315661,61.381292369065356
matlab_0082,258.75032204192917,105.49479295349565,12.232780881502865,-34.225084625979754,-30.766960509534925,60.863393288009668
matlab_0083,258.94408234405478,104.94945675960716,11.741138057526173,-33.245253295796012,-30.063839177345365,60.364556964330802
matlab_0084,259.12998561404646,104.41989573032566,11.260632941654654,-32.273328623980838,-29.388897970739695,59.885256060616534
matlab_0085,259.30820824416918,103.90598462181291,10.790815050892272,-31.308991324763969,-28.741513065044426,59.425913853955755
matlab_0086,259.47891942521153,103.40760340487459,10.331243854026212,-30.351915644264906,-28.121077240910449,58.98690788869856
matlab_0087,259.64228130510958,102.92463736378203,9.881488494395736,-29.401770072043483,-27.527000945040285,58.568573365175411
matlab_0088,259.79844914299679,102.45697718392645,9.4411274968612577,-28.458217999944754,-26.958713185521606,58.17120627386101
matlab_0089,259.94757145842021,102.00451902918414,9.0097484615212853,-27.520918332274313,-26.415662278196528,57.795066284387538
matlab_0090,260.08979017548063,101.56716460987028,8.5869477464756976,-26.589526051186262,-25.897316459077548,57.440379398672476
matlab_0091,260.22524076178507,101.14482124185162,8.1723301416745588,-25.663692741028832,-25.403164376417969,57.107340377247134
matlab_0092,260.35405236208823,100.7374018974361,7.7655085356958384,-24.74306707524299,-24.932715474807889,56.796114947594894
matlab_0093,260.47634792642742,100.34482524886204,7.3661035771287011,-23.827295269258983,-24.485500282542912,56.506841802972822
matlab_0094,260.59224433287881,99.967015704383726,6.9737433319934672,-22.916021502732242,-24.06107061223263,56.2396343999187
matlab_0095,260.70185250461566,99.603903438114529,6.5880629385907588,-22.008888314282515,-23.658999683856525,55.994582562155649
matlab_0096,260.8052775214515,99.255424413489649,6.2087042609149492,-21.105536971827259,-23.278882178229093,55.771753898338645
matlab_0097,260.90261872577577,98.921520400919277,5.8353155417172857,-20.205607821453793,-22.920334228106292,55.571195040614242
matlab_0098,260.99396982285464,98.602138990036167,5.4675510561799774,-19.308740617670349,-22.582993353297603,55.392932710577647
matlab_0099,261.07941897556202,98.297233596688912,5.1050707670499715,-18.414574837779853,-22.266518345318516,55.236974618831169
matlab_0100,261.15904889354596,98.006763464982271,4.747539982013639,-17.522749983017331,-21.970589106430207,55.10331020394247
matlab_0101,261.23293691689992,97.730693664482118,4.3946290140099924,-16.632905869004045,-21.694906447199664,54.991911216238456
matlab_0102,261.30115509431812,97.468995082938505,4.046012845136822,-15.744682907980566,-21.439191846136225,54.902732151491094
matlab_0103,261.36377025591804,97.221644414314213,3.7013707947175334,-14.857722385214881,-21.203187174250598,54.835710539262578
matlab_0104,261.42084408070241,96.988624142462697,3.3603861920934683,-13.971666731891521,-20.986654386954491,54.790767090319385
matlab_0105,261.47243315873828,96.769922520504636,3.0227460546528526,-13.086159796726678,-20.789375185141303,54.767805707271819
matlab_0106,261.5185890482648,96.565533545567533,2.68814077156616,-12.2008471184956,-20.611150646724532,54.766713362379683
matlab_0107,261.55935832763242,96.375456929389046,2.3562637937240991,-11.315376201577672,-20.451800829640494,54.787359846189752
matlab_0108,261.59478264237373,96.199698064174314,2.0268113303093078,-10.429396796590295,-20.311164346659492,54.829597390591942
matlab_0109,261.62489874736718,96.03826798402882,1.6994820524754559,-9.542561188104596,-20.189097912154633,54.893260169685206
matlab_0110,261.64973854431219,95.891183321552063,1.3739768045776088,-8.6545244913974493,-20.085475860446472,54.978163681824135
matlab_0111,261.66932911454171,95.758466259712748,1.0499983234278623,-7.7649449601281955,-20.000189635109294,55.084104016151755
matlab_0112,261.68369274745095,95.640144478408828,0.7272509660409201,-6.8734843067869384,-19.933147248144504,55.210857007008315
matlab_0113,261.6928469645141,95.536251095963053,0.40544044638100352,-5.9798080376922078,-19.884272707805131,55.358177279623661
matlab_0114,261.69680453915925,95.446824604967588,0.084273581619360716,-5.0835858042716469,-19.853505413393041,55.525797190712751
matlab_0115,261.69557351263262,95.371908802278753,-0.23654195154571145,-4.1844917722929491,-19.840799515173124,55.713425667771297
matlab_0116,261.6891572059987,95.311552712915301,-0.55729784992476628,-3.2822050106488301,-19.846123237300048,55.920746951146981
matlab_0117,261.67755422842822,95.265810507599994,-0.87828540561229884,-2.3764099012335183,-19.869458161434618,56.147419243304398
matlab_0118,261.66075848206248,95.23474141331225,-1.1997957158482997,-1.4667965713730606,-19.910798468453443,56.393073270147013
matlab_0119,261.63875916353436,95.218409616802319,-1.5221198802636211,-0.55306135018721936,-19.970150135616088,56.657310759699364
matlab_0120,261.61154076242468,95.216884160478315,-1.8455491847681922,0.36509274982645534,-20.047530086296639,56.939702844058914
matlab_0121,261.57908305687658,95.230238830248638,-2.1703752712908679,1.2879555247995644,-20.142965289312997,57.239788391152381
