sample_id,x,y,vx,vy,ax,ay
pmks_positive_0000,4.1798000000000002,1.952,1.0496056389232391,0.21088900183693352,-1.405419284580063,-0.86954488307763311
pmks_positive_0001,4.1965806958777261,1.9552967002714301,1.0263118544644603,0.19705310307228671,-1.4760104697950451,-0.84195343410737189
pmks_positive_0002,4.2129757387191766,1.9583734117404059,1.0019006477765291,0.18367622731615604,-1.5436317999787261,-0.81278836897529827
pmks_positive_0003,4.2289674617459783,1.9612377514465202,0.97642166553370291,0.17078215126503954,-1.6080843409316325,-0.78225654394991073
pmks_positive_0004,4.2445390257733164,1.9638976934551631,0.94992759049289499,0.15839125187847333,-1.6691915876692216,-0.75057133792293884
pmks_positive_0005,4.2596744653142462,1.9663615131463639,0.92247377078448212,0.14652041944862945,-1.7268004179071346,-0.71795035932138418
pmks_positive_0006,4.2743587285803972,1.9686377303982876,0.89411783633266317,0.13518300777012768,-1.7807817304904281,-0.68461315579341253
pmks_positive_0007,4.2885777112122225,1.9707350522630629,0.8649193075007704,0.12438882104781573,-1.8310307695734369,-0.65077896563004412
pmks_positive_0008,4.3023182836539089,1.9726623157217322,0.83493920099163388,0.11414413656788304,-1.8774671417556656,-0.61666454757228273
pmks_positive_0009,4.3155683121681925,1.9744284310847346,0.80423963786799002,0.10445176158977205,-1.9200345393066331,-0.58248212248198361
pmks_positive_0010,4.328316673563001,1.9760423265751665,0.77288345830182748,0.095311122405735971,-1.958700187911897,-0.5484374564649569
pmks_positive_0011,4.3405532637737423,1.9775128945951812,0.74093384732578271,0.086718383071894972,-1.9934540419184879,-0.51472811058611956
pmks_positive_0012,4.3522690005109492,1.9788489401325058,0.7084539754571334,0.078666590946938897,-2.0243077537603291,-0.48154187747934668
pmks_positive_0013,4.3634558202419713,1.9800591317152751,0.67550665760972683,0.071145845887073761,-2.0512934470490225,-0.44905542010235633
pmks_positive_0014,4.3741066698266353,1.981151955270694,0.6421540332160377,0.064143489740551438,-2.0744623247042715,-0.41743312278821731
pmks_positive_0015,4.38421549316989,1.9821356711876637,0.60845726996518601,0.057644312661577567,-2.093883144486878,-0.38682615975708767
pmks_positive_0016,4.3937772132891411,1.9830182748267891,0.57447629303739589,0.05163077271861842,-2.109640594430894,-0.35737178151484122
pmks_positive_0017,4.4027877102200828,1.9838074606643237,0.54026954119430215,0.046083225301118212,-2.1218336000209956,-0.32919281519854893
pmks_positive_0018,4.4112437952027639,1.9845105902008147,0.50589375057970964,0.040980158924525723,-2.1305735936173966,-0.30239737102713105
pmks_positive_0019,4.419143181599491,1.985134663711374,0.47140376660720718,0.036298434188276545,-2.1359827746985669,-0.27707874364873275
pmks_positive_0020,4.4264844529986549,1.9856862958636989,0.43685238386809228,0.032013522845891935,-2.1381923870855086,-0.25331549438845824
pmks_positive_0021,4.4332670289541571,1.9861716951826676,0.4022902135920387,0.02809974419112712,-2.1373410365470229,-0.23117169821095318
pmks_positive_0022,4.4394911287996583,1.9865966472973844,0.36776557783873265,0.024530496239409432,-2.1335730691785844,-0.21069733761936291
pmks_positive_0023,4.4451577339610351,1.9869665018681366,0.33332442929431638,0.021278479480194932,-2.1270370278071389,-0.19192882469365435
pmks_positive_0024,4.4502685491701106,1.98728616305726,0.29901029529325662,0.018315911284324193,-2.1178842005004119,-0.17488963198911844
pmks_positive_0025,4.4548259629587577,1.9875600833794831,0.26486424448400397,0.015614729362696625,-2.1062672721403883,-0.15959101301951678
pmks_positive_0026,4.4588330077855343,1.9877922607438454,0.23092487440401863,0.013146782981249206,-2.0923390870311689,-0.14603279347949608
pmks_positive_0027,4.4622933201181469,1.9879862384808653,0.19722831812382116,0.010884010935900952,-2.0762515277124916,-0.1342042151523348
pmks_positive_0028,4.465211100764642,1.9881451081347403,0.16380826805716805,0.0087986055745634811,-2.0581545125877363,-0.12408481553488085
pmks_positive_0029,4.4675910757152844,1.9882715147911028,0.13069601501120937,0.0068631624172582487,-2.038195112682434,-0.11564532752453166
pmks_positive_0030,4.4694384577259649,1.9883676647054915,0.097920500561956156,0.0050508151667047231,-2.0165167858455493,-0.10884858498944099
pmks_positive_0031,4.4707589088433339,1.9884353349961887,0.065508380881869638,0.0033353561182816543,-1.9932587250000195,-0.10365042162316131
pmks_positive_0032,4.4715585040420827,1.988475885166761,0.033484100213020396,0.0016913421687880009,-1.9685553156392583,-0.10000055211504297
pmks_positive_0033,4.47184369611628,1.9884902702282328,0.001869972266377041,9.4186787518900551E-05,-1.9425356966434504,-0.097843426301046074
pmks_positive_0034,4.4716212819396635,1.9884790551978575,-0.029313732069181052,-0.0014797615488968731,-1.9153234176367957,-0.097119048556522938
pmks_positive_0035,4.4708983701846092,1.9884424307604855,-0.060048692209752223,-0.0030531538438187691,-1.887036185503715,-0.097763756220586903
pmks_positive_0036,4.4696823505661696,1.9883802298892268,-0.090318441930141588,-0.0046475872873332838,-1.8577856923037437,-0.09971095227578658
pmks_positive_0037,4.4679808646563446,1.9882919452339882,-0.12010827124024104,-0.006283563413299869,-1.8276775166451091,-0.10289178882826312
pmks_positive_0038,4.4658017782945114,1.9881767470993599,-0.14940512720720603,-0.0079804568915897624,-1.7968110905685255,-0.10723579913009722
pmks_positive_0039,4.463153155602849,1.9880335018466819,-0.17819751471902881,-0.0097564941126817156,-1.7652797241284912,-0.11267147694996114
pmks_positive_0040,4.4600432346004988,1.987860790568917,-0.20647539806070769,-0.011628740710175939,-1.7331706801131455,-0.11912680302818411
pmks_positive_0041,4.4564804043970891,1.9876569279007219,-0.23423010405472308,-0.013613097169141272,-1.700565291691061,-0.12652971914934111
pmks_positive_0042,4.4524731839350293,1.987419980839825,-0.26145422740423729,-0.015724301682400132,-1.6675391161915689,-0.13480855103404146
pmks_positive_0043,4.448030202240516,1.9871477874691326,-0.28814153877136434,-0.017975939440864275,-1.6341621186939441,-0.14389238179872973
pmks_positive_0044,4.4431601801354255,1.9868379754819618,-0.31428689602462634,-0.02038045757595636,-1.6004988796023027,-0.15371137816667246
pmks_positive_0045,4.4378719133559272,1.986487980425051,-0.33988615899975555,-0.022949185010264071,-1.5666088209016413,-0.16419707194488758
pmks_positive_0046,4.4321742570188372,1.9860950635857699,-0.36493610803648624,-0.025692356515266065,-1.5325464463132756,-0.17528259952093989
pmks_positive_0047,4.4260761113730096,1.9856563294608602,-0.3894343664808565,-0.02861914032087557,-1.4983615910840398,-0.18690290229131767
pmks_positive_0048,4.4195864087705923,1.9851687427542664,-0.41337932727766813,-0.031737668669400913,-1.4640996776444553,-0.19899489102001017
pmks_positive_0049,4.4127141017914111,1.9846291448610447,-0.43677008372079174,-0.035055070755286126,-1.4298019738499235,-0.21149757715243708
pmks_positive_0050,4.4054681524530395,1.9840342698029683,-0.45960636437957259,-0.038577507540770856,-1.395505850970812,-0.22435217408580044
pmks_positive_0051,4.3978575224392102,1.9833807595892901,-0.48188847217723713,-0.042310207985634098,-1.3612450390187019,-0.23750217133128521
pmks_positive_0052,4.3898911642798772,1.9826651789832441,-0.50361722756136862,-0.046257506275885464,-1.3270498773848052,-0.25089338440474296
pmks_positive_0053,4.3815780134174638,1.9818840296611606,-0.52479391567673395,-0.050422879681147122,-1.2929475591215214,-0.26447398315795201
pmks_positive_0054,4.3729269810955014,1.9810337637567534,-0.54542023742638857,-0.054808986713167251,-1.258962367519225,-0.27819450111889116
pmks_positive_0055,4.363946948007845,1.9801107967880855,-0.56549826428757399,-0.059417705298178601,-1.2251159039180293,-0.29200782825250893
pmks_positive_0056,4.3546467586489648,1.9791115199690488,-0.5850303967338909,-0.064250170713463353,-1.1914273059496583,-0.3058691893881148
pmks_positive_0057,4.3450352163082773,1.978032311910948,-0.60401932610406861,-0.069306813073436793,-1.1579134556291455,-0.31973611039003436
pmks_positive_0058,4.3351210786541587,1.9768695497230035,-0.62246799974989508,-0.074587394182746666,-1.124589176911726,-0.33356837397797046
pmks_positive_0059,4.324913053856017,1.9756196195232625,-0.64037958929105632,-0.080091043603346901,-1.0914674224989567,-0.34732796693553347
pmks_positive_0060,4.3144197971955967,1.9742789263736873,-0.65775746180232197,-0.085816293809278729,-1.0585594498219837,-0.36097902028184059
pmks_positive_0061,4.3036499081215416,1.9728439036550312,-0.67460515375837993,-0.091761114327065171,-1.0258749862511602,-0.3744877438237556
pmks_positive_0062,4.2926119277040264,1.9713110218985583,-0.69092634756324012,-0.097922944781325835,-0.99342238368200131,-0.38782235635653678
pmks_positive_0063,4.2813143364490642,1.9696767970928506,-0.70672485049425171,-0.10429872678455139,-0.96120876273000788,-0.40095301263932115
pmks_positive_0064,4.2697655524347917,1.9679377984847366,-0.72200457589509293,-0.11088493462711364,-0.92924014683305856,-0.41385172813963389
pmks_positive_0065,4.2579739297346899,1.9660906558940063,-0.73676952645735316,-0.11767760473864393,-0.89752158661197723,-0.42649230241826031
pmks_positive_0066,4.2459477570952329,1.9641320665619126,-0.75102377943633747,-0.12467236390507461,-0.86605727487915996,-0.43885024191253386
pmks_positive_0067,4.2336952568378905,1.9620588015536178,-0.76477147365325526,-0.13186445623704326,-0.83485065271359338,-0.45090268277226153
pmks_positive_0068,4.2212245839577625,1.9598677117347472,-0.77801679814290037,-0.13924876889515367,-0.80390450703966354,-0.46262831430794438
pmks_positive_0069,4.2085438253933436,1.957555733342041,-0.79076398231308798,-0.14681985658592858,-0.77322106015827197,-0.47400730352532205
pmks_positive_0070,4.1956609994439944,1.9551198931678089,-0.80301728748941237,-0.15457196484932989,-0.74280205168315205,-0.48502122114320545
pmks_positive_0071,4.1825840553137121,1.952557313377532,-0.81478099972620732,-0.1624990521645551,-0.71264881333410934,-0.49565296942254522
pmks_positive_0072,4.1693208727616318,1.9498652159794387,-0.82605942377185093,-0.17059481090563031,-0.68276233703306444,-0.50588671207328972
pmks_positive_0073,4.1558792618414726,1.9470409269644027,-0.83685687808369746,-0.17885268718216096,-0.65314333673930214,-0.51570780645121606
pmks_positive_0074,4.1422669627137401,1.9440818801338395,-0.84717769079486649,-0.18726589960365991,-0.62379230444776657,-0.52510273820912579
pmks_positive_0075,4.1284916455160561,1.9409856206327087,-0.85702619654186452,-0.19582745700816359,-0.59470956075951109,-0.53405905852497493
pmks_positive_0076,4.114560910278386,1.9377498082040059,-0.86640673406848645,-0.20453017519754008,-0.56589530041684988,-0.54256532399320667
pmks_positive_0077,4.1004822868712596,1.9343722201804496,-0.87532364452765477,-0.21336669272302328,-0.53734963317801432,-0.55061103923424026
pmks_positive_0078,4.0862632349762924,1.9308507542283795,-0.8837812704087652,-0.22232948576517517,-0.50907262038753598,-0.55818660225027605
pmks_positive_0079,4.0719111440694427,1.9271834308581173,-0.891783955023701,-0.23141088215274486,-0.48106430757951263,-0.56528325253284839
pmks_positive_0080,4.0574333334084836,1.9233683957143763,-0.89933604248998944,-0.24060307456481794,-0.45332475343169376,-0.5718930219084839
pmks_positive_0081,4.042837052017112,1.9194039216595493,-0.90644187815454269,-0.24989813296030228,-0.42585405536912035,-0.57800868809298755
pmks_positive_0082,4.0281294786590012,1.915288410662026,-0.9131058094061173,-0.25928801627820863,-0.39865237209712562,-0.58362373091194386
pmks_positive_0083,4.0133177217958913,1.9110203955009653,-0.91933218682897588,-0.26876458345141624,-0.37171994332497149,-0.58873229113461301
pmks_positive_0084,3.9984088195245824,1.9065985412983029,-0.92512536565434444,-0.27831960377567727,-0.34505710692338509,-0.59332913186025538
pmks_positive_0085,3.983409739488311,1.9020216468880633,-0.93048970747001403,-0.28794476667459951,-0.31866431374185811,-0.59740960238971075
pmks_positive_0086,3.9683273787586595,1.8972886460324392,-0.9354295821519818,-0.29763169090019626,-0.29254214029485948,-0.60096960451056014
pmks_positive_0087,3.9531685636846641,1.8923986084934374,-0.93994936998525491,-0.30737193320742584,-0.2666912995101216,-0.60400556112116999
pmks_positive_0088,3.9379400497063162,1.8873507409682935,-0.94405346394395007,-0.31715699653991186,-0.24111264971692584,-0.60651438711714878
pmks_positive_0089,3.9226485211300917,1.8821443878962796,-0.9477462721035822,-0.32697833776279761,-0.21580720203784093,-0.6084934624630518
pmks_positive_0090,3.9073005908646019,1.8767790321439148,-0.95103222016095346,-0.33682737497742743,-0.1907761263336733,-0.60994060737237077
pmks_positive_0091,3.8919028001147682,1.8712542955751006,-0.95391575403938322,-0.34669549445133502,-0.16602075583845916,-0.61085405951981753
pmks_positive_0092,3.8764616180333493,1.8655699395121084,-0.9564013425591259,-0.35657405719577384,-0.14154259060912602,-0.61123245321148789
pmks_positive_0093,3.8609834413288793,1.8597258650928836,-0.95849348015473845,-0.36645440522186357,-0.11734329990300763,-0.61107480044057072
pmks_positive_0094,3.8454745938294281,1.8537221135296094,-0.96019668962291993,-0.37632786750525415,-0.093424723585609742,-0.61038047375875015
pmks_positive_0095,3.8299413260017823,1.8475588662730082,-0.96151552488589331,-0.38618576568812529,-0.069788872660955514,-0.60914919089621855
pmks_positive_0096,3.814389814425927,1.8412364450864038,-0.96245457375683141,-0.39601941954625541,-0.046437929007367873,-0.60738100106619641
pmks_positive_0097,3.7988261612248904,1.8347553120331217,-0.963018460695099,-0.40582015224790113,-0.023374244392695503,-0.60507627289300059
pmks_positive_0098,3.783256393450205,1.8281160693803935,-0.96321184954019634,-0.41557929543025601,-0.00060033883473090133,-0.60223568390586957
pmks_positive_0099,3.7676864624234119,1.8213194594224904,-0.96303944621430071,-0.42528819411836222,0.021881101635199851,-0.59886021154398239
pmks_positive_0100,3.7521222430341976,1.8143663642254624,-0.96250600138417652,-0.43493821151047307,0.044067227754700483,-0.59495112562124264
pmks_positive_0101,3.7365695329958823,1.8072578052954367,-0.96161631307399897,-0.44452073365308337,0.065955030314831936,-0.59050998220248807
pmks_positive_0102,3.7210340520591227,1.7999949431720863,-0.96037522922127216,-0.45402717402805798,0.087541343909015024,-0.58553861884566361
pmks_positive_0103,3.7055214411848043,1.7925790769485008,-0.95878765016861489,-0.46344897807360541,0.10882285111454629,-0.58003915116727778
pmks_positive_0104,3.6900372616772152,1.7850116437183738,-0.95685853108463215,-0.47277762766015113,0.12979608708046225,-0.5740139706909333
pmks_positive_0105,3.6745869942787079,1.7772942179510618,-0.9545928843074829,-0.48200464554154326,0.15045744450066917,-0.56746574394098936
