sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
pmks_positive_0000,-0.087266462599716599,1.0471975511965976,0
pmks_positive_0001,-0.069813170079773279,1.0471975511965976,0
pmks_positive_0002,-0.052359877559829959,1.0471975511965976,0
pmks_positive_0003,-0.03490658503988664,1.0471975511965976,0
pmks_positive_0004,-0.01745329251994332,1.0471975511965976,0
pmks_positive_0005,0,1.0471975511965976,0
pmks_positive_0006,0.01745329251994332,1.0471975511965976,0
pmks_positive_0007,0.03490658503988664,1.0471975511965976,0
pmks_positive_0008,0.052359877559829959,1.0471975511965976,0
pmks_positive_0009,0.069813170079773279,1.0471975511965976,0
pmks_positive_0010,0.087266462599716599,1.0471975511965976,0
pmks_negative_0000,0.087266462599716599,-1.0471975511965976,0
pmks_negative_0001,0.069813170079773279,-1.0471975511965976,0
pmks_negative_0002,0.052359877559829959,-1.0471975511965976,0
pmks_negative_0003,0.03490658503988664,-1.0471975511965976,0
pmks_negative_0004,0.01745329251994332,-1.0471975511965976,0
pmks_negative_0005,0,-1.0471975511965976,0
pmks_negative_0006,-0.01745329251994332,-1.0471975511965976,0
pmks_negative_0007,-0.03490658503988664,-1.0471975511965976,0
pmks_negative_0008,-0.052359877559829959,-1.0471975511965976,0
pmks_negative_0009,-0.069813170079773279,-1.0471975511965976,0
pmks_negative_0010,-0.087266462599716599,-1.0471975511965976,0
